date,trade_id,freight_shock_frac,pnl_base_inr,pnl_shocked_inr,impact_inr,label
2022-04-13,T08,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-13,T09,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-14,BOOK,0.4,90493833.6945,90493833.6945,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-14,T01,0.4,37350306.0028,37350306.0028,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-14,T02,0.4,39568951.4816,39568951.4816,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-14,T03,0.4,15312296.3057,15312296.3057,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-14,T04,0.4,-1737720.0956,-1737720.0956,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-14,T05,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-14,T06,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-14,T07,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-14,T08,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-14,T09,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-19,BOOK,0.4,105159672.8488,105159672.8488,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-19,T01,0.4,43771907.3548,43771907.3548,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-19,T02,0.4,40642081.357,40642081.357,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-19,T03,0.4,17918211.5375,17918211.5375,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-19,T04,0.4,2827472.5994,2827472.5994,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-19,T05,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-19,T06,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-19,T07,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-19,T08,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-19,T09,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-20,BOOK,0.4,100698091.0703,100698091.0703,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-20,T01,0.4,41948315.162,41948315.162,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-20,T02,0.4,40969547.8402,40969547.8402,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-20,T03,0.4,17304829.2167,17304829.2167,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-20,T04,0.4,475398.8514,475398.8514,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-20,T05,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-20,T06,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-20,T07,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-20,T08,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-20,T09,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-21,BOOK,0.4,153182526.8848,153182526.8848,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-21,T01,0.4,44283127.3792,44283127.3792,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-21,T02,0.4,40294548.4401,40294548.4401,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-21,T03,0.4,18568101.1893,18568101.1893,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-21,T04,0.4,2414027.2584,2414027.2584,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-21,T05,0.4,47622722.6178,47622722.6178,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-21,T06,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-21,T07,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-21,T08,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-21,T09,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-22,BOOK,0.4,155284070.653,155284070.653,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-22,T01,0.4,45779052.5302,45779052.5302,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-22,T02,0.4,41076736.7249,41076736.7249,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-22,T03,0.4,18795563.2122,18795563.2122,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-22,T04,0.4,2231609.2495,2231609.2495,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-22,T05,0.4,47401108.9361,47401108.9361,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-22,T06,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-22,T07,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-22,T08,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-22,T09,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-25,BOOK,0.4,175047478.185,175047478.185,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-25,T01,0.4,63861337.0636,63861337.0636,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-25,T02,0.4,47300924.2089,47300924.2089,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-25,T03,0.4,18551115.0206,18551115.0206,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-25,T04,0.4,-2336808.8068,-2336808.8068,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-25,T05,0.4,47670910.6986,47670910.6986,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-25,T06,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-25,T07,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-25,T08,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-25,T09,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-26,BOOK,0.4,190639915.2798,190639915.2798,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-26,T01,0.4,64405941.0725,64405941.0725,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-26,T02,0.4,47610642.72,47610642.72,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-26,T03,0.4,32115796.5173,32115796.5173,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-26,T04,0.4,-1109468.0951,-1109468.0951,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-26,T05,0.4,47617003.0651,47617003.0651,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-26,T06,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-26,T07,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-26,T08,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-26,T09,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-27,BOOK,0.4,191483714.6756,191483714.6756,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-27,T01,0.4,64881167.8879,64881167.8879,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-27,T02,0.4,47637482.1377,47637482.1377,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-27,T03,0.4,32115739.3593,32115739.3593,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-27,T04,0.4,-680855.8872,-680855.8872,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-27,T05,0.4,47530181.1779,47530181.1779,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-27,T06,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-27,T07,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-27,T08,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-27,T09,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-28,BOOK,0.4,189130453.5851,189130453.5851,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-28,T01,0.4,65030780.1424,65030780.1424,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-28,T02,0.4,47062551.3307,47062551.3307,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-28,T03,0.4,32115670.8405,32115670.8405,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-28,T04,0.4,-1379175.7605,-1379175.7605,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-28,T05,0.4,46300627.0321,46300627.0321,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-28,T06,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-28,T07,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-28,T08,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-28,T09,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-29,BOOK,0.4,187385795.2881,187385795.2881,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-29,T01,0.4,64466149.18,64466149.18,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-29,T02,0.4,46529972.7698,46529972.7698,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-29,T03,0.4,32115936.5713,32115936.5713,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-29,T04,0.4,-2858641.8836,-2858641.8836,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-29,T05,0.4,47132378.6507,47132378.6507,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-29,T06,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-29,T07,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-29,T08,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-04-29,T09,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-03,BOOK,0.4,187066478.0072,187066478.0072,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-03,T01,0.4,66287269.4942,66287269.4942,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-03,T02,0.4,46476265.683,46476265.683,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-03,T03,0.4,32115936.5713,32115936.5713,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-03,T04,0.4,-3480991.2057,-3480991.2057,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-03,T05,0.4,45667997.4644,45667997.4644,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-03,T06,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-03,T07,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-03,T08,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-03,T09,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-04,BOOK,0.4,188377906.3813,188377906.3813,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-04,T01,0.4,66784753.4848,66784753.4848,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-04,T02,0.4,46003777.421,46003777.421,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-04,T03,0.4,32115936.5713,32115936.5713,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-04,T04,0.4,-2305582.6758,-2305582.6758,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-04,T05,0.4,45779021.5801,45779021.5801,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-04,T06,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-04,T07,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-04,T08,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-04,T09,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-05,BOOK,0.4,188172530.0932,188172530.0932,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-05,T01,0.4,66850335.6134,66850335.6134,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-05,T02,0.4,45803709.9972,45803709.9972,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-05,T03,0.4,32115936.5713,32115936.5713,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-05,T04,0.4,-2594167.26,-2594167.26,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-05,T05,0.4,45996715.1713,45996715.1713,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-05,T06,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-05,T07,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-05,T08,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-05,T09,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-06,BOOK,0.4,187356302.805,187356302.805,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-06,T01,0.4,66982077.4904,66982077.4904,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-06,T02,0.4,46564120.9551,46564120.9551,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-06,T03,0.4,32115936.5713,32115936.5713,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-06,T04,0.4,-4020584.0863,-4020584.0863,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-06,T05,0.4,45714751.8746,45714751.8746,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-06,T06,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-06,T07,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-06,T08,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-06,T09,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-09,BOOK,0.4,188341375.1962,188341375.1962,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-09,T01,0.4,70797998.1589,70797998.1589,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-09,T02,0.4,46317126.5693,46317126.5693,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-09,T03,0.4,32115936.5713,32115936.5713,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-09,T04,0.4,-6579233.1161,-6579233.1161,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-09,T05,0.4,45689547.0128,45689547.0128,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-09,T06,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-09,T07,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-09,T08,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-09,T09,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-10,BOOK,0.4,187032194.5203,187032194.5203,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-10,T01,0.4,70784133.7924,70784133.7924,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-10,T02,0.4,45523033.0131,45523033.0131,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-10,T03,0.4,32115936.5713,32115936.5713,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-10,T04,0.4,-7910795.1266,-7910795.1266,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-10,T05,0.4,45737402.1881,45737402.1881,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-10,T06,0.4,782484.082,782484.082,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-10,T07,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-10,T08,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-10,T09,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-11,BOOK,0.4,191841384.1727,191841384.1727,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-11,T01,0.4,70780026.8489,70780026.8489,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-11,T02,0.4,46471743.732,46471743.732,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-11,T03,0.4,32115936.5713,32115936.5713,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-11,T04,0.4,-5085993.0827,-5085993.0827,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-11,T05,0.4,45836148.9459,45836148.9459,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-11,T06,0.4,1723521.1574,1723521.1574,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-11,T07,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-11,T08,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-11,T09,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-12,BOOK,0.4,190380268.5948,190380268.5948,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-12,T01,0.4,70803750.7103,70803750.7103,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-12,T02,0.4,46155475.26,46155475.26,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-12,T03,0.4,32115936.5713,32115936.5713,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-12,T04,0.4,-6266808.6229,-6266808.6229,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-12,T05,0.4,46392631.0364,46392631.0364,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-12,T06,0.4,1179283.6397,1179283.6397,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-12,T07,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-12,T08,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-12,T09,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-13,BOOK,0.4,192658620.0575,192658620.0575,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-13,T01,0.4,70798251.2134,70798251.2134,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-13,T02,0.4,46851692.434,46851692.434,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-13,T03,0.4,32115936.5713,32115936.5713,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-13,T04,0.4,-4937619.2692,-4937619.2692,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-13,T05,0.4,46659655.2075,46659655.2075,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-13,T06,0.4,1170703.9005,1170703.9005,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-13,T07,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-13,T08,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-13,T09,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-16,BOOK,0.4,202907733.1601,202907733.1601,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-16,T01,0.4,70826436.2814,70826436.2814,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-16,T02,0.4,49421361.7704,49421361.7704,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-16,T03,0.4,32115936.5713,32115936.5713,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-16,T04,0.4,414607.305,414607.305,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-16,T05,0.4,47214315.0137,47214315.0137,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-16,T06,0.4,2915076.2183,2915076.2183,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-16,T07,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-16,T08,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-16,T09,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-17,BOOK,0.4,205186075.8743,205186075.8743,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-17,T01,0.4,70856362.0866,70856362.0866,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-17,T02,0.4,49780959.7373,49780959.7373,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-17,T03,0.4,32115936.5713,32115936.5713,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-17,T04,0.4,1589785.7639,1589785.7639,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-17,T05,0.4,46931301.7263,46931301.7263,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-17,T06,0.4,3911729.9888,3911729.9888,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-17,T07,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-17,T08,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-17,T09,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-18,BOOK,0.4,207305576.7706,207305576.7706,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-18,T01,0.4,70856362.0866,70856362.0866,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-18,T02,0.4,49538407.5778,49538407.5778,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-18,T03,0.4,32115936.5713,32115936.5713,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-18,T04,0.4,3279573.3834,3279573.3834,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-18,T05,0.4,46678682.4064,46678682.4064,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-18,T06,0.4,4836614.7451,4836614.7451,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-18,T07,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-18,T08,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-18,T09,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-19,BOOK,0.4,205800227.0258,205800227.0258,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-19,T01,0.4,70856362.0866,70856362.0866,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-19,T02,0.4,50081654.9798,50081654.9798,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-19,T03,0.4,32115936.5713,32115936.5713,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-19,T04,0.4,1632643.193,1632643.193,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-19,T05,0.4,47446512.7849,47446512.7849,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-19,T06,0.4,3667117.4101,3667117.4101,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-19,T07,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-19,T08,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-19,T09,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-20,BOOK,0.4,208147610.612,208147610.612,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-20,T01,0.4,70856362.0866,70856362.0866,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-20,T02,0.4,47660284.9122,47660284.9122,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-20,T03,0.4,32115936.5713,32115936.5713,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-20,T04,0.4,5884555.5606,5884555.5606,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-20,T05,0.4,47667991.0402,47667991.0402,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-20,T06,0.4,3962480.4412,3962480.4412,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-20,T07,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-20,T08,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-20,T09,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-23,BOOK,0.4,212656321.9177,212656321.9177,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-23,T01,0.4,70856362.0866,70856362.0866,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-23,T02,0.4,46976153.9681,46976153.9681,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-23,T03,0.4,32115936.5713,32115936.5713,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-23,T04,0.4,9127388.9097,9127388.9097,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-23,T05,0.4,46858132.9941,46858132.9941,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-23,T06,0.4,6722347.3878,6722347.3878,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-23,T07,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-23,T08,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-23,T09,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-24,BOOK,0.4,215306379.0089,215306379.0089,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-24,T01,0.4,70856362.0866,70856362.0866,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-24,T02,0.4,48406045.8248,48406045.8248,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-24,T03,0.4,32115936.5713,32115936.5713,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-24,T04,0.4,9905262.5146,9905262.5146,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-24,T05,0.4,46460908.0338,46460908.0338,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-24,T06,0.4,7561863.9778,7561863.9778,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-24,T07,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-24,T08,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-24,T09,0.4,0.0,0.0,0.0,HYPOTHETICAL STRESS — not a 2022 event
2022-05-25,BOOK,0.4,217373132.7445,211935467.1015,-5437665.643,HYPOTHETICAL STRESS — not a 2022 event
