date,in_window,trade_id,new_deal,lme_flat,cross_exchange_basis,grade_spread,freight,fx,demurrage_penalty,roll_term_structure,residual,daily_pnl_inr,cum_pnl_inr
2022-05-12,True,T02,0.0,-987319.49,0.0,0.0,0.0,680182.49,0.0,-27489.64,-0.0,-334626.64,45683756.41
2022-05-12,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66181.49,-0.0,-66181.49,30864416.18
2022-05-12,True,T04,0.0,-1905457.02,0.0,36450.8,0.0,370616.57,0.0,-57248.5,-0.0,-1555638.14,-18841188.0
2022-05-12,True,T05,0.0,-8102.0,0.0,0.0,0.0,554093.55,0.0,12582.04,0.0,558573.58,46375993.48
2022-05-12,True,T06,0.0,-195163.93,0.0,37607.97,0.0,-758460.98,0.0,40767.58,-0.0,-875249.36,-11484643.84
2022-05-13,True,BOOK,-378864.11,2322647.78,0.0,75273.3,0.0,-172184.86,0.0,-1048901.26,0.0,797970.85,160346550.3
2022-05-13,True,T01,0.0,0.0,0.0,0.0,0.0,-4784.16,0.0,-110962.13,0.0,-115746.29,66834498.93
2022-05-13,True,T02,0.0,809750.55,0.0,0.0,0.0,-133636.26,0.0,1175.95,0.0,677290.24,46361046.65
2022-05-13,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66181.49,-0.0,-66181.49,30798234.69
2022-05-13,True,T04,0.0,1366254.16,0.0,37048.58,0.0,-73541.12,0.0,-661946.07,0.0,667815.55,-18173372.45
2022-05-13,True,T05,0.0,6311.08,0.0,0.0,0.0,-108468.58,0.0,371776.55,-0.0,269619.05,46645612.53
2022-05-13,True,T06,-378864.11,140331.98,0.0,38224.72,0.0,148245.26,0.0,-582764.06,-0.0,-634826.2,-12119470.04
2022-05-16,True,BOOK,0.0,4709450.43,0.0,-1129255.42,0.0,1099166.73,0.0,-188867.24,-0.0,4490494.5,164837044.81
2022-05-16,True,T01,0.0,0.0,0.0,0.0,0.0,30229.89,0.0,-332785.21,-0.0,-302555.32,66531943.61
2022-05-16,True,T02,0.0,1769666.49,0.0,0.0,0.0,852827.49,0.0,-108188.95,-0.0,2514305.03,48875351.67
2022-05-16,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-198544.47,0.0,-198544.47,30599690.22
2022-05-16,True,T04,0.0,2653626.19,0.0,-555805.4,0.0,470986.8,0.0,151425.75,-0.0,2720233.34,-15453139.11
2022-05-16,True,T05,0.0,12276.91,0.0,0.0,0.0,688081.28,0.0,-139167.41,0.0,561190.77,47206803.3
2022-05-16,True,T06,0.0,273880.84,0.0,-573450.02,0.0,-942958.73,0.0,438393.06,0.0,-804134.85,-12923604.89
2022-05-17,True,BOOK,-124294.25,3244658.45,0.0,-1310918.98,0.0,-1076447.8,0.0,-1144089.28,0.0,-411091.86,164425952.94
2022-05-17,True,T01,0.0,0.0,0.0,0.0,0.0,-29248.68,0.0,-62872.2,-0.0,-92120.88,66439822.73
2022-05-17,True,T02,-124294.25,1307419.42,0.0,0.0,0.0,-830993.48,0.0,-10022.86,0.0,342108.84,49217460.52
2022-05-17,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66870.88,-0.0,-66870.88,30532819.34
2022-05-17,True,T04,0.0,1755123.39,0.0,-645217.94,0.0,-461732.54,0.0,-722964.44,0.0,-74791.52,-15527930.63
2022-05-17,True,T05,0.0,8548.91,0.0,0.0,0.0,-665971.24,0.0,375583.91,0.0,-281838.42,46924964.89
2022-05-17,True,T06,0.0,173566.72,0.0,-665701.04,0.0,911498.13,0.0,-656942.81,0.0,-237579.0,-13161183.89
2022-05-18,True,BOOK,-199220.0,668083.32,0.0,-1305401.35,0.0,380462.23,0.0,-118443.17,-0.0,-574518.98,163851433.96
2022-05-18,True,T01,0.0,0.0,0.0,0.0,0.0,-11006.24,0.0,-112827.27,0.0,-123833.51,66315989.22
2022-05-18,True,T02,0.0,286277.1,0.0,0.0,0.0,313076.55,0.0,-854364.54,-0.0,-255010.89,48962449.63
2022-05-18,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66870.88,0.0,-66870.88,30465948.45
2022-05-18,True,T04,0.0,347613.43,0.0,-642502.23,0.0,172194.71,0.0,559060.58,-0.0,436366.49,-15091564.14
2022-05-18,True,T05,-199220.0,1538.32,0.0,0.0,0.0,251223.32,0.0,-305459.04,-0.0,-251917.4,46673047.49
2022-05-18,True,T06,0.0,32654.46,0.0,-662899.13,0.0,-345026.12,0.0,662017.99,-0.0,-313252.8,-13474436.69
2022-05-19,True,BOOK,0.0,-310346.44,0.0,-1302508.0,0.0,136523.62,0.0,-2036845.22,-0.0,-3513176.03,160338257.93
2022-05-19,True,T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-133363.23,0.0,-133363.23,66182625.99
2022-05-19,True,T02,0.0,497952.43,0.0,0.0,0.0,11448.1,0.0,21388.14,-0.0,530788.68,49493238.31
2022-05-19,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66870.88,0.0,-66870.88,30399077.57
2022-05-19,True,T04,0.0,-730862.17,0.0,-641078.15,0.0,64608.77,0.0,-1250416.46,0.0,-2557748.02,-17649312.16
2022-05-19,True,T05,0.0,-12620.11,0.0,0.0,0.0,190813.29,0.0,590120.23,-0.0,768313.42,47441360.91
2022-05-19,True,T06,0.0,-64816.6,0.0,-661429.84,0.0,-130346.54,0.0,-1197703.02,-0.0,-2054296.0,-15528732.69
2022-05-20,True,BOOK,-0.0,1975590.55,0.0,-1343882.39,0.0,-75042.2,0.0,-2010834.77,0.0,-1454168.81,158884089.12
2022-05-20,True,T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-133363.23,-0.0,-133363.23,66049262.76
2022-05-20,True,T02,0.0,-2447284.57,0.0,0.0,0.0,9184.34,0.0,4271.44,0.0,-2433828.79,47059409.52
2022-05-20,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66870.88,0.0,-66870.88,30332206.69
2022-05-20,True,T04,0.0,4018124.66,0.0,-661442.11,0.0,42929.38,0.0,-941570.92,-0.0,2458041.01,-15191271.15
2022-05-20,True,T05,0.0,69923.92,0.0,0.0,0.0,-8728.57,0.0,160993.47,0.0,222188.82,47663549.72
2022-05-20,True,T06,-0.0,334826.55,0.0,-682440.28,0.0,-118427.36,0.0,-1034294.64,0.0,-1500335.74,-17029068.43
2022-05-23,True,BOOK,0.0,-4298389.65,0.0,-4066270.78,0.0,352599.11,0.0,4564488.21,-0.0,-3447573.11,155436516.01
2022-05-23,True,T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-265480.26,0.0,-265480.26,65783782.5
2022-05-23,True,T02,0.0,-652915.96,0.0,0.0,0.0,-22445.12,0.0,-46146.04,-0.0,-721507.12,46337902.39
2022-05-23,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-200612.64,-0.0,-200612.64,30131594.05
2022-05-23,True,T04,0.0,42085.63,0.0,-2001367.65,0.0,5378.02,0.0,1449975.1,-0.0,-503928.89,-15695200.04
2022-05-23,True,T05,0.0,-1401943.78,0.0,0.0,0.0,-258298.02,0.0,848210.66,0.0,-812031.14,46851518.58
2022-05-23,True,T06,0.0,-2285615.54,0.0,-2064903.13,0.0,627964.22,0.0,2778541.39,-0.0,-944013.06,-17973081.48
2022-05-24,True,BOOK,27152296.76,-1825564.61,0.0,-1319701.75,0.0,82252.91,0.0,1580810.39,-0.0,25670093.69,181106609.7
2022-05-24,True,T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88493.42,0.0,-88493.42,65695289.08
2022-05-24,True,T02,0.0,1431611.76,0.0,0.0,0.0,6580.37,0.0,-20758.99,0.0,1417433.13,47755335.53
2022-05-24,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66870.88,0.0,-66870.88,30064723.16
2022-05-24,True,T04,27152296.76,-3054741.66,0.0,-649540.71,0.0,39502.48,0.0,1060183.63,-0.0,24547700.51,8852500.47
2022-05-24,True,T05,0.0,-34228.59,0.0,0.0,0.0,120071.93,0.0,-484137.64,-0.0,-398294.3,46453224.28
2022-05-24,True,T06,0.0,-168206.12,0.0,-670161.05,0.0,-83901.88,0.0,1180887.7,0.0,258618.65,-17714462.83
2022-05-25,True,BOOK,-36175208.55,2525393.44,0.0,-661966.66,0.0,-1810.86,0.0,-2002365.68,0.0,-36315958.31,144790651.39
2022-05-25,True,T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48791.45,0.0,-48791.45,65646497.63
2022-05-25,True,T02,0.0,749485.16,0.0,0.0,0.0,-4649.47,0.0,-10624.56,0.0,734211.13,48489546.65
2022-05-25,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66870.88,0.0,-66870.88,29997852.28
2022-05-25,True,T04,0.0,1891402.19,0.0,0.0,0.0,27319.11,0.0,-1978514.39,0.0,-59793.08,8792707.39
2022-05-25,True,T05,0.0,-21228.18,0.0,0.0,0.0,-81205.06,0.0,-50113.38,0.0,-152546.62,46300677.66
2022-05-25,True,T06,-83380.0,-94265.73,0.0,-661966.66,0.0,56724.55,0.0,152548.99,0.0,-630338.84,-18344801.68
2022-05-25,True,T07,-36091828.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36091828.55,-36091828.55
2022-05-26,True,BOOK,0.0,44548.82,0.0,-1622527.56,152641.53,-40914.53,0.0,353306.19,-0.0,-1112945.55,143677705.84
2022-05-26,True,T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48791.45,0.0,-48791.45,65597706.18
2022-05-26,True,T02,0.0,46553.49,0.0,0.0,0.0,4661.84,0.0,-11636.17,0.0,39579.16,48529125.81
2022-05-26,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66870.88,-0.0,-66870.88,29930981.4
2022-05-26,True,T04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59793.08,0.0,-59793.08,8732914.31
2022-05-26,True,T05,0.0,-1629.87,0.0,0.0,0.0,81188.17,0.0,-87649.26,-0.0,-8090.96,46292586.69
2022-05-26,True,T06,0.0,-6433.46,0.0,-661218.13,0.0,-39829.85,0.0,259143.42,0.0,-448338.02,-18793139.69
2022-05-26,True,T07,0.0,6058.67,0.0,-961309.43,152641.53,-86934.7,0.0,368903.62,-0.0,-520640.31,-36612468.86
2022-05-27,True,BOOK,-787637.04,21868.85,0.0,-1623213.57,0.0,16902.24,0.0,-1212847.29,0.0,-3584926.82,140092779.01
2022-05-27,True,T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48791.45,-0.0,-48791.45,65548914.73
2022-05-27,True,T02,0.0,21825.33,0.0,0.0,0.0,-1921.96,0.0,-4643.92,0.0,15259.44,48544385.26
2022-05-27,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66870.88,0.0,-66870.88,29864110.52
2022-05-27,True,T04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59793.08,0.0,-59793.08,8673121.22
2022-05-27,True,T05,0.0,-1014.89,0.0,0.0,0.0,-33443.46,0.0,202674.49,-0.0,168216.13,46460802.83
2022-05-27,True,T06,0.0,-3463.68,0.0,-661497.69,0.0,16420.43,0.0,-532177.73,-0.0,-1180718.68,-19973858.37
2022-05-27,True,T07,-787637.04,4522.09,0.0,-961715.88,0.0,35847.23,0.0,-703244.71,0.0,-2412228.31,-39024697.17
2022-05-30,True,BOOK,0.0,-255420.02,0.0,-4924565.43,0.0,75816.76,0.0,316280.6,-0.0,-4787888.09,135304890.92
2022-05-30,True,T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-148149.06,0.0,-148149.06,65400765.67
2022-05-30,True,T02,0.0,-232756.31,0.0,0.0,0.0,-8878.66,0.0,-23385.61,-0.0,-265020.58,48279364.68
2022-05-30,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-200612.64,0.0,-200612.64,29663497.87
2022-05-30,True,T04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179379.25,-0.0,-179379.25,8493741.97
2022-05-30,True,T05,0.0,16070.21,0.0,0.0,0.0,-156639.39,0.0,-119812.68,0.0,-260381.85,46200420.98
2022-05-30,True,T06,0.0,46536.58,0.0,-2006876.19,0.0,78088.2,0.0,399966.3,-0.0,-1482285.12,-21456143.49
2022-05-30,True,T07,0.0,-85270.51,0.0,-2917689.24,0.0,163246.62,0.0,587653.53,-0.0,-2252059.59,-41276756.77
2022-05-31,True,BOOK,0.0,238077.02,0.0,-1616559.62,0.0,-272479.31,0.0,746994.55,-0.0,-903967.37,134400923.55
2022-05-31,True,T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49383.02,-0.0,-49383.02,65351382.65
2022-05-31,True,T02,0.0,135183.44,0.0,0.0,0.0,32183.34,0.0,51320.17,0.0,218686.94,48498051.62
2022-05-31,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66870.88,-0.0,-66870.88,29596626.99
2022-05-31,True,T04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59793.08,0.0,-59793.08,8433948.89
2022-05-31,True,T05,0.0,-18065.59,0.0,0.0,0.0,563057.28,0.0,-122666.39,-0.0,422325.3,46622746.28
2022-05-31,True,T06,0.0,-23147.86,0.0,-658786.05,0.0,-281235.58,0.0,413225.8,0.0,-549943.68,-22006087.17
2022-05-31,True,T07,0.0,144107.02,0.0,-957773.57,0.0,-586484.35,0.0,581161.96,0.0,-818988.94,-42095745.71
2022-06-01,True,BOOK,36009265.63,320662.48,0.0,-1556849.08,0.0,310176.76,0.0,-834764.8,0.0,34248490.98,168649414.53
2022-06-01,True,T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49383.02,-0.0,-49383.02,65301999.63
2022-06-01,True,T02,-24000.0,0.0,0.0,0.0,0.0,-36596.52,0.0,50467.18,-0.0,-10129.33,48487922.28
2022-06-01,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66870.88,0.0,-66870.88,29529756.11
2022-06-01,True,T04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59793.08,0.0,-59793.08,8374155.81
2022-06-01,True,T05,0.0,-45926.36,0.0,0.0,0.0,-639204.47,0.0,59311.64,0.0,-625819.18,45996927.1
2022-06-01,True,T06,36033265.63,-30040.59,0.0,-634452.61,0.0,319829.55,0.0,-340491.92,0.0,35348110.07,13342022.9
2022-06-01,True,T07,0.0,396629.42,0.0,-922396.48,0.0,666148.2,0.0,-428004.73,-0.0,-287623.59,-42383369.29
2022-06-06,True,BOOK,0.0,-2901220.99,0.0,-4662127.11,0.0,-358409.57,0.0,3095793.29,-0.0,-4825964.38,163823450.15
2022-06-06,True,T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-246915.1,0.0,-246915.1,65055084.53
2022-06-06,True,T02,0.0,0.0,0.0,0.0,0.0,-1051.56,0.0,264152.31,-0.0,263100.75,48751023.04
2022-06-06,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-334354.41,0.0,-334354.41,29195401.7
2022-06-06,True,T04,0.0,0.0,0.0,0.0,0.0,8691.02,0.0,-298965.42,-0.0,-290274.39,8083881.41
2022-06-06,True,T05,0.0,254081.11,0.0,0.0,0.0,328403.47,0.0,-61210.31,-0.0,521274.27,46518201.37
2022-06-06,True,T06,0.0,-3003091.46,0.0,0.0,0.0,-360853.15,0.0,3132537.97,0.0,-231406.64,13110616.26
2022-06-06,True,T07,0.0,-152210.64,0.0,-4662127.11,0.0,-333599.35,0.0,640548.24,0.0,-4507388.87,-46890758.16
2022-06-07,True,BOOK,-83380.0,-182936.97,0.0,-925327.91,0.0,-192165.54,0.0,-251642.47,0.0,-1635452.89,162187997.26
2022-06-07,True,T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49383.02,-0.0,-49383.02,65005701.51
2022-06-07,True,T02,0.0,0.0,0.0,0.0,0.0,-1539.39,0.0,57298.84,-0.0,55759.45,48806782.49
2022-06-07,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61270.47,0.0,-61270.47,29134131.24
2022-06-07,True,T04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59793.08,0.0,-59793.08,8024088.33
2022-06-07,True,T05,0.0,-328615.47,0.0,0.0,0.0,464619.55,0.0,25982.82,0.0,161986.9,46680188.27
2022-06-07,True,T06,-83380.0,0.0,0.0,0.0,0.0,-163067.36,0.0,-25424.34,-0.0,-271871.7,12838744.56
2022-06-07,True,T07,0.0,145678.51,0.0,-925327.91,0.0,-492178.35,0.0,-139053.21,-0.0,-1410880.97,-48301639.13
2022-06-08,True,BOOK,-49046419.9,624229.07,0.0,-943037.76,0.0,43574.32,0.0,310014.81,-0.0,-49011639.46,113176357.8
2022-06-08,True,T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49383.02,-0.0,-49383.02,64956318.49
2022-06-08,True,T02,0.0,0.0,0.0,0.0,0.0,704.35,0.0,50388.42,0.0,51092.78,48857875.27
2022-06-08,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61270.47,-0.0,-61270.47,29072860.77
2022-06-08,True,T04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66796.56,-0.0,-66796.56,7957291.77
2022-06-08,True,T05,0.0,913722.96,0.0,0.0,0.0,-213374.51,0.0,188881.95,-0.0,889230.41,47569418.68
2022-06-08,True,T06,0.0,0.0,0.0,0.0,0.0,29984.49,0.0,-35355.67,0.0,-5371.18,12833373.38
2022-06-08,True,T07,-197130.0,-289493.89,0.0,-943037.76,0.0,226259.98,0.0,283550.15,0.0,-919851.52,-49221490.65
2022-06-08,True,T08,-48849289.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48849289.9,-48849289.9
2022-06-09,True,BOOK,0.0,2632.17,0.0,-1774106.63,0.0,40096.39,0.0,155791.37,0.0,-1575586.69,111600771.11
2022-06-09,True,T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49383.02,0.0,-49383.02,64906935.47
2022-06-09,True,T02,0.0,0.0,0.0,0.0,0.0,-997.84,0.0,57312.13,-0.0,56314.29,48914189.55
2022-06-09,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2908.98,0.0,2908.98,29075769.75
2022-06-09,True,T04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66796.56,0.0,-66796.56,7890495.21
2022-06-09,True,T05,0.0,-312276.41,0.0,0.0,0.0,300165.81,0.0,-20106.74,0.0,-32217.34,47537201.33
2022-06-09,True,T06,0.0,0.0,0.0,0.0,0.0,-42011.55,0.0,-31087.53,-0.0,-73099.09,12760274.29
2022-06-09,True,T07,0.0,78568.13,0.0,-939232.92,0.0,-170410.16,0.0,150853.11,-0.0,-880221.84,-50101712.49
2022-06-09,True,T08,0.0,236340.45,0.0,-834873.71,0.0,-46649.86,0.0,112091.0,-0.0,-533092.12,-49382382.02
2022-06-10,True,BOOK,-485384.55,-292431.98,0.0,-1739740.49,0.0,52174.44,0.0,-2470123.33,-0.0,-4935505.91,106665265.2
2022-06-10,True,T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49383.02,-0.0,-49383.02,64857552.45
2022-06-10,True,T02,0.0,0.0,0.0,0.0,0.0,-1156.59,0.0,44178.33,0.0,43021.74,48957211.29
2022-06-10,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2908.98,0.0,2908.98,29078678.74
2022-06-10,True,T04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66796.56,-0.0,-66796.56,7823698.66
2022-06-10,True,T05,0.0,-1722010.03,0.0,0.0,0.0,345888.31,0.0,180106.59,-0.0,-1196015.13,46341186.21
2022-06-10,True,T06,0.0,0.0,0.0,0.0,0.0,-48701.39,0.0,-31038.81,0.0,-79740.2,12680534.09
2022-06-10,True,T07,0.0,366610.54,0.0,-921039.09,0.0,-190162.15,0.0,-1771798.53,0.0,-2516389.23,-52618101.72
2022-06-10,True,T08,-485384.55,1062967.51,0.0,-818701.41,0.0,-53693.72,0.0,-778300.32,-0.0,-1073112.49,-50455494.51
2022-06-13,True,BOOK,0.0,-1076402.87,0.0,-4987152.23,0.0,52614.07,0.0,81419.69,0.0,-5929521.34,100735743.86
2022-06-13,True,T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-148149.06,-0.0,-148149.06,64709403.39
2022-06-13,True,T02,0.0,0.0,0.0,0.0,0.0,-56136.13,0.0,197416.95,-0.0,141280.82,49098492.11
2022-06-13,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8726.95,-0.0,8726.95,29087405.69
2022-06-13,True,T04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-200389.67,0.0,-200389.67,7623308.98
2022-06-13,True,T05,0.0,-3786875.56,0.0,0.0,0.0,852948.52,0.0,-91506.33,0.0,-3025433.37,43315752.83
2022-06-13,True,T06,0.0,0.0,0.0,0.0,0.0,-121600.1,0.0,-94074.7,-0.0,-215674.8,12464859.3
2022-06-13,True,T07,0.0,708482.04,0.0,-2640257.06,0.0,-484101.2,0.0,228731.87,-0.0,-2187144.36,-54805246.08
2022-06-13,True,T08,0.0,2001990.66,0.0,-2346895.17,0.0,-138497.02,0.0,180663.69,0.0,-302737.85,-50758232.36
2022-06-14,True,BOOK,0.0,-21685.33,0.0,-1666435.5,0.0,-5196.1,0.0,864345.92,-0.0,-828971.01,99906772.85
2022-06-14,True,T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49383.02,-0.0,-49383.02,64660020.38
2022-06-14,True,T02,0.0,0.0,0.0,0.0,0.0,5790.86,0.0,65207.0,-0.0,70997.86,49169489.97
2022-06-14,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29087405.69
2022-06-14,True,T04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66796.56,-0.0,-66796.56,7556512.42
2022-06-14,True,T05,0.0,-62881.64,0.0,0.0,0.0,-87986.07,0.0,-68766.5,-0.0,-219634.21,43096118.63
2022-06-14,True,T06,0.0,0.0,0.0,0.0,0.0,12546.45,0.0,-38096.99,-0.0,-25550.54,12439308.76
2022-06-14,True,T07,0.0,11612.83,0.0,-882230.56,0.0,50137.7,0.0,661123.78,-0.0,-159356.25,-54964602.33
2022-06-14,True,T08,0.0,29583.47,0.0,-784204.94,0.0,14314.96,0.0,361058.2,0.0,-379248.3,-51137480.66
2022-06-15,True,BOOK,-197130.0,-157976.83,0.0,-1664888.83,0.0,25118.18,0.0,-1116440.89,-0.0,-3111318.37,96795454.47
2022-06-15,True,T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49383.02,0.0,-49383.02,64610637.36
2022-06-15,True,T02,0.0,0.0,0.0,0.0,0.0,-29361.89,0.0,63203.13,-0.0,33841.24,49203331.21
2022-06-15,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29087405.69
2022-06-15,True,T04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24953.89,-0.0,-24953.89,7531558.54
2022-06-15,True,T05,0.0,-382608.84,0.0,0.0,0.0,445500.67,0.0,28881.75,-0.0,91773.58,43187892.21
2022-06-15,True,T06,0.0,0.0,0.0,0.0,0.0,-63618.47,0.0,-7375.09,0.0,-70993.56,12368315.19
2022-06-15,True,T07,-197130.0,64558.33,0.0,-881411.73,0.0,-254437.12,0.0,-754419.0,-0.0,-2022839.53,-56987441.86
2022-06-15,True,T08,0.0,160073.67,0.0,-783477.1,0.0,-72965.01,0.0,-372394.77,-0.0,-1068763.2,-52206243.86
2022-06-16,True,BOOK,-228432.67,-1994234.71,0.0,1495825.3,0.0,-203388.53,0.0,1389322.4,-0.0,459091.79,97254546.26
2022-06-16,True,T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50401.23,-0.0,-50401.23,64560236.13
2022-06-16,True,T02,0.0,0.0,0.0,0.0,0.0,19170.6,0.0,63984.84,0.0,83155.44,49286486.65
2022-06-16,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29087405.69
2022-06-16,True,T04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25468.4,0.0,-25468.4,7506090.13
2022-06-16,True,T05,-228432.67,-4278373.39,0.0,0.0,0.0,-286694.21,0.0,-79846.49,-0.0,-4873346.76,38314545.45
2022-06-16,True,T06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72457.35,0.0,-72457.35,12295857.85
2022-06-16,True,T07,0.0,668025.41,0.0,791907.51,0.0,18301.44,0.0,990962.54,0.0,2469196.9,-54518244.96
2022-06-16,True,T08,0.0,1616113.27,0.0,703917.79,0.0,45833.64,0.0,562548.48,0.0,2928413.18,-49277830.69
2022-06-17,True,BOOK,0.0,2306593.45,0.0,1484810.88,0.0,-73301.05,0.0,472598.97,-0.0,4190702.25,101445248.51
2022-06-17,True,T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50401.23,0.0,-50401.23,64509834.9
2022-06-17,True,T02,0.0,0.0,0.0,0.0,0.0,-1260.86,0.0,65952.86,0.0,64692.0,49351178.65
2022-06-17,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29087405.69
2022-06-17,True,T04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25921.23,0.0,-25921.23,7480168.91
2022-06-17,True,T05,0.0,1562756.28,0.0,0.0,0.0,-46601.77,0.0,-5052.4,0.0,1511102.12,39825647.57
2022-06-17,True,T06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72457.35,0.0,-72457.35,12223400.5
2022-06-17,True,T07,0.0,213365.28,0.0,786076.35,0.0,-15217.91,0.0,324060.68,0.0,1308284.4,-53209960.56
2022-06-17,True,T08,0.0,530471.89,0.0,698734.53,0.0,-10220.51,0.0,236417.62,-0.0,1455403.53,-47822427.15
2022-06-20,True,BOOK,0.0,965520.99,0.0,4440090.73,0.0,114024.81,0.0,-1427429.66,0.0,4092206.87,105537455.38
2022-06-20,True,T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-151203.68,0.0,-151203.68,64358631.23
2022-06-20,True,T02,0.0,0.0,0.0,0.0,0.0,29125.1,0.0,196647.5,-0.0,225772.59,49576951.25
2022-06-20,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29087405.69
2022-06-20,True,T04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77763.68,0.0,-77763.68,7402405.23
2022-06-20,True,T05,0.0,636190.7,0.0,0.0,0.0,-8572.12,0.0,66402.47,0.0,694021.04,40519668.61
2022-06-20,True,T06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-217372.04,-0.0,-217372.04,12006028.46
2022-06-20,True,T07,0.0,92532.52,0.0,2350636.27,0.0,29975.28,0.0,-898861.56,-0.0,1574282.52,-51635678.04
2022-06-20,True,T08,0.0,236797.77,0.0,2089454.46,0.0,63496.56,0.0,-345278.67,0.0,2044470.12,-45777957.04
2022-06-21,True,BOOK,0.0,-4172020.07,0.0,1506729.53,0.0,-171835.53,0.0,-1646942.39,-0.0,-4484068.46,101053386.92
2022-06-21,True,T01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50401.23,-0.0,-50401.23,64308230.0
2022-06-21,True,T02,0.0,0.0,0.0,0.0,0.0,-41874.5,0.0,66137.23,-0.0,24262.73,49601213.97
2022-06-21,True,T03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29087405.69
2022-06-21,True,T04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25921.23,0.0,-25921.23,7376484.01
2022-06-21,True,T05,0.0,-2703071.04,0.0,0.0,0.0,6984.3,0.0,-158027.11,-0.0,-2854113.85,37665554.76
