week_end,value_date,grade,lane,in_window,lme_3m_usd_t,usdinr,usdinr_goods,customs_usdinr_import,customs_fx_src,grade_factor,freight_base_usd_t,freight_src,mcx_contract,mcx_anchor_inr_kg,cfr_usd_t,payload_scale,freight_usd_t,fob_usd_t,insurance_usd_t,cif_usd_t,av_customs_inr_t,goods_inr_t,bcd_inr_t,sws_inr_t,igst_inr_t,port_inr_t,finance_inr_t,igst_finance_inr_t,landed_inr_t,recovery_frac,anchor_inr_t,byproduct_inr_t,conversion_inr_t,net_arb_inr_t,margin_threshold_inr_t,window_open,open_base,open_pit_mix,open_conv18k,trade_eligible,net_arb_pit_mix_inr_t,net_arb_conv18k_inr_t,net_arb_usd_t
2022-03-11,2022-03-11,zorba,JEA_NSA,True,3500.0,76.4217,76.641,76.65,CBIC_NOTIFIED,0.691857,23.74,WCI_REPORTED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M1,287.8213,2421.5,0.961538,22.8269,2398.6731,2.6637,2424.1637,185812.14,185790.33,4645.3,464.53,34365.96,1656.03,1987.45,402.51,194946.15,0.865458,278821.3,10592.05,10385.5,46568.52,5000.0,True,True,True,True,True,11087.43,41375.78,609.3626
2022-03-11,2022-03-11,zorba,USEC_MUN,True,3500.0,76.4217,76.641,76.65,CBIC_NOTIFIED,0.691857,105.27,WCI_REPORTED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M2,288.6838,2421.5,1.0,105.27,2316.23,2.6637,2424.1637,185812.14,185790.33,4645.3,464.53,34365.96,2650.0,3627.1,402.51,197579.77,0.865458,279683.8,10592.05,10385.5,44681.37,5000.0,True,True,True,True,True,8899.3,39488.62,584.6686
2022-03-11,2022-03-11,taint_tabor,JEA_NSA,True,3500.0,76.4217,76.641,76.65,CBIC_NOTIFIED,0.691857,23.74,WCI_REPORTED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M1,287.8213,2421.5,1.25,29.675,2391.825,2.6637,2424.1637,185812.14,185790.33,4645.3,464.53,34365.96,2152.84,1987.45,402.51,195442.96,0.897092,278821.3,0.0,10765.1,43920.29,5000.0,True,True,True,True,True,8439.2,38537.74,574.7097
2022-03-11,2022-03-11,taint_tabor,USEC_MUN,True,3500.0,76.4217,76.641,76.65,CBIC_NOTIFIED,0.691857,105.27,WCI_REPORTED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M2,288.6838,2421.5,1.0,105.27,2316.23,2.6637,2424.1637,185812.14,185790.33,4645.3,464.53,34365.96,2650.0,3627.1,402.51,197579.77,0.897092,279683.8,0.0,10765.1,42557.23,5000.0,True,True,True,True,True,6775.16,37174.67,556.8736
2022-03-11,2022-03-11,tense,JEA_NSA,True,3500.0,76.4217,76.641,76.65,CBIC_NOTIFIED,0.641857,23.74,WCI_REPORTED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M1,287.8213,2246.5,1.0,23.74,2222.76,2.4712,2248.9712,172383.64,172363.4,4309.59,430.96,31882.35,1722.27,1843.82,373.42,181043.46,0.916594,278821.3,0.0,10999.13,63523.34,5000.0,True,True,True,True,True,28042.25,58023.78,831.2213
2022-03-11,2022-03-11,tense,USEC_MUN,True,3500.0,76.4217,76.641,76.65,CBIC_NOTIFIED,0.641857,105.27,WCI_REPORTED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M2,288.6838,2246.5,1.0,105.27,2141.23,2.4712,2248.9712,172383.64,172363.4,4309.59,430.96,31882.35,2650.0,3364.98,373.42,183492.34,0.916594,279683.8,0.0,10999.13,61865.03,5000.0,True,True,True,True,True,26082.96,56365.46,809.5217
2022-03-18,2022-03-18,zorba,JEA_NSA,True,3400.0,76.1106,76.3277,76.9,CBIC_NOTIFIED,0.688,22.84,WCI_REPORTED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M1,278.8934,2339.2,0.961538,21.9615,2317.2385,2.5731,2341.7731,180082.35,178742.16,4502.06,450.21,33306.23,1655.55,1912.44,390.09,187652.5,0.865458,269893.4,10247.53,10385.5,45790.93,5000.0,True,True,True,True,True,12992.05,40598.19,601.6367
2022-03-18,2022-03-18,zorba,USEC_MUN,True,3400.0,76.1106,76.3277,76.9,CBIC_NOTIFIED,0.688,101.29,WCI_REPORTED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M2,279.7298,2339.2,1.0,101.29,2237.91,2.5731,2341.7731,180082.35,178742.16,4502.06,450.21,33306.23,2650.0,3490.19,390.09,190224.71,0.865458,270729.8,10247.53,10385.5,43942.6,5000.0,True,True,True,True,True,10865.49,38749.85,577.3519
2022-03-18,2022-03-18,taint_tabor,JEA_NSA,True,3400.0,76.1106,76.3277,76.9,CBIC_NOTIFIED,0.688,22.84,WCI_REPORTED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M1,278.8934,2339.2,1.25,28.55,2310.65,2.5731,2341.7731,180082.35,178742.16,4502.06,450.21,33306.23,2152.22,1912.44,390.09,188149.17,0.897092,269893.4,0.0,10765.1,43204.94,5000.0,True,True,True,True,True,10406.05,37822.38,567.6599
2022-03-18,2022-03-18,taint_tabor,USEC_MUN,True,3400.0,76.1106,76.3277,76.9,CBIC_NOTIFIED,0.688,101.29,WCI_REPORTED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M2,279.7298,2339.2,1.0,101.29,2237.91,2.5731,2341.7731,180082.35,178742.16,4502.06,450.21,33306.23,2650.0,3490.19,390.09,190224.71,0.897092,270729.8,0.0,10765.1,41879.73,5000.0,True,True,True,True,True,8802.62,36497.17,550.2483
2022-03-18,2022-03-18,tense,JEA_NSA,True,3400.0,76.1106,76.3277,76.9,CBIC_NOTIFIED,0.638,22.84,WCI_REPORTED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M1,278.8934,2169.2,1.0,22.84,2146.36,2.3861,2171.5861,166994.97,165752.17,4174.87,417.49,30885.72,1721.78,1773.45,361.74,174201.51,0.916594,269893.4,0.0,10999.13,62182.04,5000.0,True,True,True,True,True,29383.16,56682.47,816.9958
2022-03-18,2022-03-18,tense,USEC_MUN,True,3400.0,76.1106,76.3277,76.9,CBIC_NOTIFIED,0.638,101.29,WCI_REPORTED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M2,279.7298,2169.2,1.0,101.29,2067.91,2.3861,2171.5861,166994.97,165752.17,4174.87,417.49,30885.72,2650.0,3236.55,361.74,176592.83,0.916594,270729.8,0.0,10999.13,60557.36,5000.0,True,True,True,True,True,27480.25,55057.79,795.6494
2022-03-25,2022-03-25,zorba,JEA_NSA,True,3590.5,76.1893,76.3989,76.9,CBIC_NOTIFIED,0.702,21.91,WCI_REPORTED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M1,295.6912,2520.531,0.961538,21.0673,2499.4637,2.7726,2523.3036,194042.05,192777.62,4851.05,485.11,35888.08,1655.68,2062.55,420.33,202252.34,0.865458,286691.2,10832.88,10385.5,46314.24,5000.0,True,True,True,True,True,20098.96,41121.5,607.8838
2022-03-25,2022-03-25,zorba,USEC_MUN,True,3590.5,76.1893,76.3989,76.9,CBIC_NOTIFIED,0.702,97.14,WCI_REPORTED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M2,296.5787,2520.531,1.0,97.14,2423.391,2.7726,2523.3036,194042.05,192777.62,4851.05,485.11,35888.08,2650.0,3764.16,420.33,204948.27,0.865458,287578.7,10832.88,10385.5,44386.41,5000.0,True,True,True,True,True,17948.75,39193.66,582.5806
2022-03-25,2022-03-25,taint_tabor,JEA_NSA,True,3590.5,76.1893,76.3989,76.9,CBIC_NOTIFIED,0.702,21.91,WCI_REPORTED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M1,295.6912,2520.531,1.25,27.3875,2493.1435,2.7726,2523.3036,194042.05,192777.62,4851.05,485.11,35888.08,2152.38,2062.55,420.33,202749.04,0.897092,286691.2,0.0,10765.1,43674.24,5000.0,True,True,True,True,True,17458.96,38291.69,573.2332
2022-03-25,2022-03-25,taint_tabor,USEC_MUN,True,3590.5,76.1893,76.3989,76.9,CBIC_NOTIFIED,0.702,97.14,WCI_REPORTED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M2,296.5787,2520.531,1.0,97.14,2423.391,2.7726,2523.3036,194042.05,192777.62,4851.05,485.11,35888.08,2650.0,3764.16,420.33,204948.27,0.897092,287578.7,0.0,10765.1,42271.18,5000.0,True,True,True,True,True,15833.52,36888.63,554.8178
2022-03-25,2022-03-25,tense,JEA_NSA,True,3590.5,76.1893,76.3989,76.9,CBIC_NOTIFIED,0.652,21.91,WCI_REPORTED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M1,295.6912,2341.006,1.0,21.91,2319.096,2.5751,2343.5811,180221.39,179047.02,4505.53,450.55,33331.95,1721.9,1915.65,390.39,188031.05,0.916594,286691.2,0.0,10999.13,63749.25,5000.0,True,True,True,True,True,37533.97,58249.69,836.7219
2022-03-25,2022-03-25,tense,USEC_MUN,True,3590.5,76.1893,76.3989,76.9,CBIC_NOTIFIED,0.652,97.14,WCI_REPORTED|USEC:EXTRAP_PRE|JEA:ASSUMPTION,M2,296.5787,2341.006,1.0,97.14,2243.866,2.5751,2343.5811,180221.39,179047.02,4505.53,450.55,33331.95,2650.0,3496.06,390.39,190539.56,0.916594,287578.7,0.0,10999.13,62054.22,5000.0,True,True,True,True,True,35616.57,56554.66,814.4742
2022-04-01,2022-04-01,zorba,JEA_NSA,True,3499.0,75.9905,76.2025,76.9,CBIC_NOTIFIED,0.716,21.12,WCI_REPORTED|USEC:SIBLING|JEA:ASSUMPTION,M1,287.3734,2505.284,0.961538,20.3077,2484.9763,2.7558,2508.0398,192868.26,191118.9,4821.71,482.17,35670.98,1655.37,2044.95,417.79,200540.89,0.865458,278373.4,10529.27,10385.5,40523.37,5000.0,True,True,True,True,True,23256.64,35330.63,533.2689
2022-04-01,2022-04-01,zorba,USEC_MUN,True,3499.0,75.9905,76.2025,76.9,CBIC_NOTIFIED,0.716,93.66,WCI_REPORTED|USEC:SIBLING|JEA:ASSUMPTION,M2,288.3594,2505.284,1.0,93.66,2411.624,2.7558,2508.0398,192868.26,191118.9,4821.71,482.17,35670.98,2650.0,3732.03,417.79,203222.6,0.865458,279359.4,10529.27,10385.5,38695.0,5000.0,True,True,True,True,True,21281.8,33502.25,509.2084
2022-04-01,2022-04-01,taint_tabor,JEA_NSA,True,3499.0,75.9905,76.2025,76.9,CBIC_NOTIFIED,0.716,21.12,WCI_REPORTED|USEC:SIBLING|JEA:ASSUMPTION,M1,287.3734,2505.284,1.25,26.4,2478.884,2.7558,2508.0398,192868.26,191118.9,4821.71,482.17,35670.98,2151.98,2044.95,417.79,201037.5,0.897092,278373.4,0.0,10765.1,37923.94,5000.0,True,True,True,True,True,20657.21,32541.39,499.0617
2022-04-01,2022-04-01,taint_tabor,USEC_MUN,True,3499.0,75.9905,76.2025,76.9,CBIC_NOTIFIED,0.716,93.66,WCI_REPORTED|USEC:SIBLING|JEA:ASSUMPTION,M2,288.3594,2505.284,1.0,93.66,2411.624,2.7558,2508.0398,192868.26,191118.9,4821.71,482.17,35670.98,2650.0,3732.03,417.79,203222.6,0.897092,279359.4,0.0,10765.1,36623.37,5000.0,True,True,True,True,True,19210.17,31240.82,481.9468
2022-04-01,2022-04-01,tense,JEA_NSA,True,3499.0,75.9905,76.2025,76.9,CBIC_NOTIFIED,0.666,21.12,WCI_REPORTED|USEC:SIBLING|JEA:ASSUMPTION,M1,287.3734,2330.334,1.0,21.12,2309.214,2.5634,2332.8974,179399.81,177772.61,4485.0,448.5,33179.99,1721.58,1902.15,388.62,186718.45,0.916594,278373.4,0.0,10999.13,57437.81,5000.0,True,True,True,True,True,40171.08,51938.24,755.8551
2022-04-01,2022-04-01,tense,USEC_MUN,True,3499.0,75.9905,76.2025,76.9,CBIC_NOTIFIED,0.666,93.66,WCI_REPORTED|USEC:SIBLING|JEA:ASSUMPTION,M2,288.3594,2330.334,1.0,93.66,2236.674,2.5634,2332.8974,179399.81,177772.61,4485.0,448.5,33179.99,2650.0,3471.42,388.62,189216.14,0.916594,279359.4,0.0,10999.13,55843.88,5000.0,True,True,True,True,True,38430.68,50344.32,734.8798
2022-04-08,2022-04-08,zorba,JEA_NSA,True,3423.0,75.8577,76.0586,76.8,CBIC_NOTIFIED,0.73,21.11,WCI_REPORTED|USEC:SIBLING|JEA:ASSUMPTION,M1,279.4133,2498.79,0.961538,20.2981,2478.4919,2.7487,2501.5387,192118.17,190263.53,4802.95,480.3,35532.26,1655.17,2035.83,416.17,199653.94,0.865458,270413.3,10282.57,10385.5,34274.49,5000.0,True,True,True,True,True,25437.6,29081.74,451.8261
2022-04-08,2022-04-08,zorba,USEC_MUN,True,3423.0,75.8577,76.0586,76.8,CBIC_NOTIFIED,0.73,93.6,WCI_REPORTED|USEC:SIBLING|JEA:ASSUMPTION,M2,280.3728,2498.79,1.0,93.6,2405.19,2.7487,2501.5387,192118.17,190263.53,4802.95,480.3,35532.26,2650.0,3715.39,416.17,202328.33,0.865458,271372.8,10282.57,10385.5,32430.5,5000.0,True,True,True,True,True,23518.66,27237.76,427.5176
2022-04-08,2022-04-08,taint_tabor,JEA_NSA,True,3423.0,75.8577,76.0586,76.8,CBIC_NOTIFIED,0.73,21.11,WCI_REPORTED|USEC:SIBLING|JEA:ASSUMPTION,M1,279.4133,2498.79,1.25,26.3875,2472.4025,2.7487,2501.5387,192118.17,190263.53,4802.95,480.3,35532.26,2151.72,2035.83,416.17,200150.49,0.897092,270413.3,0.0,10765.1,31670.02,5000.0,True,True,True,True,True,22833.13,26287.46,417.4924
2022-04-08,2022-04-08,taint_tabor,USEC_MUN,True,3423.0,75.8577,76.0586,76.8,CBIC_NOTIFIED,0.73,93.6,WCI_REPORTED|USEC:SIBLING|JEA:ASSUMPTION,M2,280.3728,2498.79,1.0,93.6,2405.19,2.7487,2501.5387,192118.17,190263.53,4802.95,480.3,35532.26,2650.0,3715.39,416.17,202328.33,0.897092,271372.8,0.0,10765.1,30352.93,5000.0,True,True,True,True,True,21441.08,24970.38,400.1299
2022-04-08,2022-04-08,tense,JEA_NSA,True,3423.0,75.8577,76.0586,76.8,CBIC_NOTIFIED,0.68,21.11,WCI_REPORTED|USEC:SIBLING|JEA:ASSUMPTION,M1,279.4133,2327.64,1.0,21.11,2306.53,2.5604,2330.2004,178959.39,177231.78,4473.98,447.4,33098.54,1721.37,1896.39,387.66,186158.59,0.916594,270413.3,0.0,10999.13,50701.49,5000.0,True,True,True,True,True,41864.61,45201.93,668.3764
2022-04-08,2022-04-08,tense,USEC_MUN,True,3423.0,75.8577,76.0586,76.8,CBIC_NOTIFIED,0.68,93.6,WCI_REPORTED|USEC:SIBLING|JEA:ASSUMPTION,M2,280.3728,2327.64,1.0,93.6,2234.04,2.5604,2330.2004,178959.39,177231.78,4473.98,447.4,33098.54,2650.0,3460.91,387.66,188651.73,0.916594,271372.8,0.0,10999.13,49087.82,5000.0,True,True,True,True,True,40175.97,43588.25,647.104
2022-04-15,2022-04-14,zorba,JEA_NSA,True,3266.0,76.1298,76.3259,76.8,CBIC_NOTIFIED,0.742,21.13,WCI_REPORTED|USEC:SIBLING|JEA:ASSUMPTION,M1,267.2344,2423.372,0.961538,20.3173,2403.0547,2.6657,2426.0377,186319.7,185169.51,4657.99,465.8,34459.83,1655.58,1981.14,403.6,194333.63,0.865458,258234.4,9846.14,10385.5,28618.04,5000.0,True,True,True,True,True,26741.69,23425.3,375.9112
2022-04-15,2022-04-14,zorba,USEC_MUN,True,3266.0,76.1298,76.3259,76.8,CBIC_NOTIFIED,0.742,93.69,WCI_REPORTED|USEC:SIBLING|JEA:ASSUMPTION,M2,268.1526,2423.372,1.0,93.69,2329.682,2.6657,2426.0377,186319.7,185169.51,4657.99,465.8,34459.83,2650.0,3615.57,403.6,196962.48,0.865458,259152.6,9846.14,10385.5,26783.86,5000.0,True,True,True,True,True,24891.59,21591.11,351.8183
2022-04-15,2022-04-14,taint_tabor,JEA_NSA,True,3266.0,76.1298,76.3259,76.8,CBIC_NOTIFIED,0.742,21.13,WCI_REPORTED|USEC:SIBLING|JEA:ASSUMPTION,M1,267.2344,2423.372,1.25,26.4125,2396.9595,2.6657,2426.0377,186319.7,185169.51,4657.99,465.8,34459.83,2152.26,1981.14,403.6,194830.3,0.897092,258234.4,0.0,10765.1,26064.61,5000.0,True,True,True,True,True,24188.25,20682.05,342.3706
2022-04-15,2022-04-14,taint_tabor,USEC_MUN,True,3266.0,76.1298,76.3259,76.8,CBIC_NOTIFIED,0.742,93.69,WCI_REPORTED|USEC:SIBLING|JEA:ASSUMPTION,M2,268.1526,2423.372,1.0,93.69,2329.682,2.6657,2426.0377,186319.7,185169.51,4657.99,465.8,34459.83,2650.0,3615.57,403.6,196962.48,0.897092,259152.6,0.0,10765.1,24756.14,5000.0,True,True,True,True,True,22863.87,19373.59,325.1833
2022-04-15,2022-04-14,tense,JEA_NSA,True,3266.0,76.1298,76.3259,76.8,CBIC_NOTIFIED,0.692,21.13,WCI_REPORTED|USEC:SIBLING|JEA:ASSUMPTION,M1,267.2344,2260.072,1.0,21.13,2238.942,2.4861,2262.5581,173764.46,172691.78,4344.11,434.41,32137.74,1721.81,1847.64,376.41,181416.16,0.916594,258234.4,0.0,10999.13,44280.82,5000.0,True,True,True,True,True,42404.46,38781.25,581.6489
2022-04-15,2022-04-14,tense,USEC_MUN,True,3266.0,76.1298,76.3259,76.8,CBIC_NOTIFIED,0.692,93.69,WCI_REPORTED|USEC:SIBLING|JEA:ASSUMPTION,M2,268.1526,2260.072,1.0,93.69,2166.382,2.4861,2262.5581,173764.46,172691.78,4344.11,434.41,32137.74,2650.0,3371.94,376.41,183868.65,0.916594,259152.6,0.0,10999.13,42669.94,5000.0,True,True,True,True,True,40777.67,37170.38,560.4894
2022-04-22,2022-04-22,zorba,JEA_NSA,True,3261.0,76.4485,76.6428,77.15,CBIC_NOTIFIED,0.7573,21.22,WCI_REPORTED|USEC:SIBLING|JEA:ASSUMPTION,M1,268.661,2469.5553,0.961538,20.4038,2449.1515,2.7165,2472.2718,190735.77,189481.83,4768.39,476.84,35276.58,1656.07,2048.64,417.52,198849.3,0.865458,259661.0,9872.22,10385.5,25363.12,5000.0,True,True,True,True,True,27802.1,20170.37,331.7674
2022-04-22,2022-04-22,zorba,USEC_MUN,True,3261.0,76.4485,76.6428,77.15,CBIC_NOTIFIED,0.7573,94.08,WCI_REPORTED|USEC:SIBLING|JEA:ASSUMPTION,M2,269.5849,2469.5553,1.0,94.08,2375.4753,2.7165,2472.2718,190735.77,189481.83,4768.39,476.84,35276.58,2650.0,3738.76,417.52,201533.35,0.865458,260584.9,9872.22,10385.5,23478.67,5000.0,True,True,True,True,True,25938.56,18285.92,307.1174
2022-04-22,2022-04-22,taint_tabor,JEA_NSA,True,3261.0,76.4485,76.6428,77.15,CBIC_NOTIFIED,0.7573,21.22,WCI_REPORTED|USEC:SIBLING|JEA:ASSUMPTION,M1,268.661,2469.5553,1.25,26.525,2443.0303,2.7165,2472.2718,190735.77,189481.83,4768.39,476.84,35276.58,2152.9,2048.64,417.52,199346.12,0.897092,259661.0,0.0,10765.1,22828.58,5000.0,True,True,True,True,True,25267.57,17446.03,298.6139
2022-04-22,2022-04-22,taint_tabor,USEC_MUN,True,3261.0,76.4485,76.6428,77.15,CBIC_NOTIFIED,0.7573,94.08,WCI_REPORTED|USEC:SIBLING|JEA:ASSUMPTION,M2,269.5849,2469.5553,1.0,94.08,2375.4753,2.7165,2472.2718,190735.77,189481.83,4768.39,476.84,35276.58,2650.0,3738.76,417.52,201533.35,0.897092,260584.9,0.0,10765.1,21470.18,5000.0,True,True,True,True,True,23930.07,16087.63,280.845
2022-04-22,2022-04-22,tense,JEA_NSA,True,3261.0,76.4485,76.6428,77.15,CBIC_NOTIFIED,0.7073,21.22,WCI_REPORTED|USEC:SIBLING|JEA:ASSUMPTION,M1,268.661,2306.5053,1.0,21.22,2285.2853,2.5372,2309.0425,178142.63,176971.48,4453.57,445.36,32947.48,1722.32,1913.38,389.95,185896.05,0.916594,259661.0,0.0,10999.13,41108.54,5000.0,True,True,True,True,True,43547.52,35608.97,537.7285
2022-04-22,2022-04-22,tense,USEC_MUN,True,3261.0,76.4485,76.6428,77.15,CBIC_NOTIFIED,0.7073,94.08,WCI_REPORTED|USEC:SIBLING|JEA:ASSUMPTION,M2,269.5849,2306.5053,1.0,94.08,2212.4253,2.5372,2309.0425,178142.63,176971.48,4453.57,445.36,32947.48,2650.0,3491.91,389.95,188402.27,0.916594,260584.9,0.0,10999.13,39449.16,5000.0,True,True,True,True,True,41909.05,33949.6,516.0227
2022-04-29,2022-04-29,zorba,JEA_NSA,True,3044.0,76.5066,76.7005,77.15,CBIC_NOTIFIED,0.7706,21.2,WCI_DERIVED|USEC:SIBLING|JEA:ASSUMPTION,M1,251.6851,2345.7064,0.961538,20.3846,2325.3218,2.5803,2348.2867,181170.32,180114.76,4529.26,452.93,33507.45,1656.16,1947.32,396.58,189097.01,0.865458,242685.1,9222.29,10385.5,19773.54,5000.0,True,True,True,True,True,25059.96,14580.79,258.4554
2022-04-29,2022-04-29,zorba,USEC_MUN,True,3044.0,76.5066,76.7005,77.15,CBIC_NOTIFIED,0.7706,94.01,WCI_DERIVED|USEC:SIBLING|JEA:ASSUMPTION,M2,252.5513,2345.7064,1.0,94.01,2251.6964,2.5803,2348.2867,181170.32,180114.76,4529.26,452.93,33507.45,2650.0,3553.86,396.58,191697.39,0.865458,243551.3,9222.29,10385.5,17922.83,5000.0,True,True,True,True,True,23254.55,12730.08,234.2651
2022-04-29,2022-04-29,taint_tabor,JEA_NSA,True,3044.0,76.5066,76.7005,77.15,CBIC_NOTIFIED,0.7706,21.2,WCI_DERIVED|USEC:SIBLING|JEA:ASSUMPTION,M1,251.6851,2345.7064,1.25,26.5,2319.2064,2.5803,2348.2867,181170.32,180114.76,4529.26,452.93,33507.45,2153.01,1947.32,396.58,189593.86,0.897092,242685.1,0.0,10765.1,17351.9,5000.0,True,True,True,True,True,22638.31,11969.34,226.8026
2022-04-29,2022-04-29,taint_tabor,USEC_MUN,True,3044.0,76.5066,76.7005,77.15,CBIC_NOTIFIED,0.7706,94.01,WCI_DERIVED|USEC:SIBLING|JEA:ASSUMPTION,M2,252.5513,2345.7064,1.0,94.01,2251.6964,2.5803,2348.2867,181170.32,180114.76,4529.26,452.93,33507.45,2650.0,3553.86,396.58,191697.39,0.897092,243551.3,0.0,10765.1,16025.43,5000.0,True,True,True,True,True,21357.16,10642.88,209.4647
2022-04-29,2022-04-29,tense,JEA_NSA,True,3044.0,76.5066,76.7005,77.15,CBIC_NOTIFIED,0.7206,21.2,WCI_DERIVED|USEC:SIBLING|JEA:ASSUMPTION,M1,251.6851,2193.5064,1.0,21.2,2172.3064,2.4129,2195.9193,169415.17,168428.1,4235.38,423.54,31333.34,1722.41,1820.97,370.85,177001.25,0.916594,242685.1,0.0,10999.13,34443.33,5000.0,True,True,True,True,True,39729.75,28943.76,450.2007
2022-04-29,2022-04-29,tense,USEC_MUN,True,3044.0,76.5066,76.7005,77.15,CBIC_NOTIFIED,0.7206,94.01,WCI_DERIVED|USEC:SIBLING|JEA:ASSUMPTION,M2,252.5513,2193.5064,1.0,94.01,2099.4964,2.4129,2195.9193,169415.17,168428.1,4235.38,423.54,31333.34,2650.0,3323.27,370.85,179431.14,0.916594,243551.3,0.0,10999.13,32807.39,5000.0,True,True,True,True,True,38139.12,27307.83,428.8178
2022-05-06,2022-05-06,zorba,JEA_NSA,True,2870.0,76.9139,77.1675,77.05,CBIC_NOTIFIED,0.7839,20.89,WCI_REPORTED|USEC:SIBLING|JEA:ASSUMPTION,M1,236.5967,2249.793,0.961538,20.0865,2229.7065,2.4748,2252.2678,173537.23,173801.87,4338.43,433.84,32095.71,1656.79,1878.7,379.87,182489.51,0.865458,227596.7,8741.42,10385.5,12841.8,5000.0,True,True,True,True,True,20708.1,7649.05,166.9633
2022-05-06,2022-05-06,zorba,USEC_MUN,True,2870.0,76.9139,77.1675,77.05,CBIC_NOTIFIED,0.7839,92.64,WCI_REPORTED|USEC:SIBLING|JEA:ASSUMPTION,M2,237.5144,2249.793,1.0,92.64,2157.153,2.4748,2252.2678,173537.23,173801.87,4338.43,433.84,32095.71,2650.0,3428.62,379.87,185032.64,0.865458,228514.4,8741.42,10385.5,11092.89,5000.0,True,True,True,True,True,19026.62,5900.15,144.2248
2022-05-06,2022-05-06,taint_tabor,JEA_NSA,True,2870.0,76.9139,77.1675,77.05,CBIC_NOTIFIED,0.7839,20.89,WCI_REPORTED|USEC:SIBLING|JEA:ASSUMPTION,M1,236.5967,2249.793,1.25,26.1125,2223.6805,2.4748,2252.2678,173537.23,173801.87,4338.43,433.84,32095.71,2153.83,1878.7,379.87,182986.55,0.897092,227596.7,0.0,10765.1,10423.53,5000.0,True,True,True,True,True,18289.83,5040.98,135.522
2022-05-06,2022-05-06,taint_tabor,USEC_MUN,True,2870.0,76.9139,77.1675,77.05,CBIC_NOTIFIED,0.7839,92.64,WCI_REPORTED|USEC:SIBLING|JEA:ASSUMPTION,M2,237.5144,2249.793,1.0,92.64,2157.153,2.4748,2252.2678,173537.23,173801.87,4338.43,433.84,32095.71,2650.0,3428.62,379.87,185032.64,0.897092,228514.4,0.0,10765.1,9200.69,5000.0,True,True,True,False,False,17134.42,3818.14,119.6233
2022-05-06,2022-05-06,tense,JEA_NSA,True,2870.0,76.9139,77.1675,77.05,CBIC_NOTIFIED,0.7339,20.89,WCI_REPORTED|USEC:SIBLING|JEA:ASSUMPTION,M1,236.5967,2106.293,1.0,20.89,2085.403,2.3169,2108.6099,162468.39,162716.16,4061.71,406.17,30048.53,1723.06,1758.87,355.64,171021.61,0.916594,227596.7,0.0,10999.13,26593.03,5000.0,True,True,True,True,True,34459.34,21093.47,345.7507
2022-05-06,2022-05-06,tense,USEC_MUN,True,2870.0,76.9139,77.1675,77.05,CBIC_NOTIFIED,0.7339,92.64,WCI_REPORTED|USEC:SIBLING|JEA:ASSUMPTION,M2,237.5144,2106.293,1.0,92.64,2013.653,2.3169,2108.6099,162468.39,162716.16,4061.71,406.17,30048.53,2650.0,3209.93,355.64,173399.61,0.916594,228514.4,0.0,10999.13,25056.19,5000.0,True,True,True,True,True,32989.91,19556.62,325.7693
2022-05-13,2022-05-13,zorba,JEA_NSA,True,2750.0,77.4497,77.6931,77.05,CBIC_NOTIFIED,0.7972,20.5,WCI_DERIVED|USEC:SIBLING|JEA:ASSUMPTION,M1,228.8274,2192.3,0.961538,19.7115,2172.5885,2.4115,2194.7115,169102.52,170513.94,4227.56,422.76,31275.51,1657.61,1842.82,370.16,179034.87,0.865458,219827.4,8434.27,10385.5,9265.29,5000.0,True,True,True,False,False,19604.14,4072.54,119.6298
2022-05-13,2022-05-13,zorba,USEC_MUN,True,2750.0,77.4497,77.6931,77.05,CBIC_NOTIFIED,0.7972,90.91,WCI_DERIVED|USEC:SIBLING|JEA:ASSUMPTION,M2,229.7158,2192.3,1.0,90.91,2101.39,2.4115,2194.7115,169102.52,170513.94,4227.56,422.76,31275.51,2650.0,3363.15,370.16,181547.58,0.865458,220715.8,8434.27,10385.5,7521.45,5000.0,True,True,True,False,False,17948.91,2328.7,97.114
2022-05-13,2022-05-13,taint_tabor,JEA_NSA,True,2750.0,77.4497,77.6931,77.05,CBIC_NOTIFIED,0.7972,20.5,WCI_DERIVED|USEC:SIBLING|JEA:ASSUMPTION,M1,228.8274,2192.3,1.25,25.625,2166.675,2.4115,2194.7115,169102.52,170513.94,4227.56,422.76,31275.51,2154.9,1842.82,370.16,179532.15,0.897092,219827.4,0.0,10765.1,6908.15,5000.0,True,True,True,False,False,17247.0,1525.6,89.1953
