date,trade_id,buyer_id,receivable_inr,presettlement_inr,contracted_inr,credit_limit_inr,receivable_share_of_limit_frac
2022-08-01,T05,BUY_MUN_01,310123937.6734,0.0,310123937.6734,650000000.0,0.4771
2022-08-01,T06,BUY_JNPT_01,240825000.0,0.0,240825000.0,560000000.0,0.43
2022-08-01,T07,BUY_RJK_01,89239103.0213,219287250.0,308526353.0212,120000000.0,0.7437
2022-08-02,T05,BUY_MUN_01,310123937.6734,0.0,310123937.6734,650000000.0,0.4771
2022-08-02,T06,BUY_JNPT_01,240825000.0,0.0,240825000.0,560000000.0,0.43
2022-08-02,T07,BUY_RJK_01,89239103.0213,219287250.0,308526353.0212,120000000.0,0.7437
2022-08-03,T05,BUY_MUN_01,310123937.6734,0.0,310123937.6734,650000000.0,0.4771
2022-08-03,T06,BUY_JNPT_01,240825000.0,0.0,240825000.0,560000000.0,0.43
2022-08-03,T07,BUY_RJK_01,89239103.0213,219287250.0,308526353.0212,120000000.0,0.7437
2022-08-04,T05,BUY_MUN_01,310123937.6734,0.0,310123937.6734,650000000.0,0.4771
2022-08-04,T06,BUY_JNPT_01,240825000.0,0.0,240825000.0,560000000.0,0.43
2022-08-04,T07,BUY_RJK_01,89239103.0213,219287250.0,308526353.0212,120000000.0,0.7437
2022-08-05,T05,BUY_MUN_01,310123937.6734,0.0,310123937.6734,650000000.0,0.4771
2022-08-05,T06,BUY_JNPT_01,240825000.0,0.0,240825000.0,560000000.0,0.43
2022-08-05,T07,BUY_RJK_01,89239103.0213,219287250.0,308526353.0212,120000000.0,0.7437
2022-08-08,T07,BUY_RJK_01,89239103.0213,219287250.0,308526353.0212,120000000.0,0.7437
2022-08-09,T07,BUY_RJK_01,89239103.0213,219287250.0,308526353.0212,120000000.0,0.7437
2022-08-09,T08,BUY_MUN_01,0.0,279058569.8167,279058569.8167,650000000.0,0.0
2022-08-10,T07,BUY_RJK_01,89239103.0213,219287250.0,308526353.0212,120000000.0,0.7437
2022-08-10,T08,BUY_MUN_01,0.0,275291720.8807,275291720.8807,650000000.0,0.0
2022-08-11,T07,BUY_RJK_01,89239103.0213,219287250.0,308526353.0212,120000000.0,0.7437
2022-08-11,T08,BUY_MUN_01,0.0,279914578.9041,279914578.9041,650000000.0,0.0
2022-08-12,T07,BUY_RJK_01,89239103.0213,0.0,89239103.0213,120000000.0,0.7437
2022-08-12,T08,BUY_MUN_01,0.0,277231610.7367,277231610.7367,650000000.0,0.0
2022-08-15,T07,BUY_RJK_01,89239103.0213,0.0,89239103.0213,120000000.0,0.7437
2022-08-15,T08,BUY_MUN_01,0.0,269557616.92,269557616.92,650000000.0,0.0
2022-08-16,T07,BUY_RJK_01,89239103.0213,0.0,89239103.0213,120000000.0,0.7437
2022-08-16,T08,BUY_MUN_01,0.0,268529776.8595,268529776.8595,650000000.0,0.0
2022-08-17,T07,BUY_RJK_01,89239103.0213,0.0,89239103.0213,120000000.0,0.7437
2022-08-17,T08,BUY_MUN_01,0.0,267093429.3154,267093429.3154,650000000.0,0.0
2022-08-18,T07,BUY_RJK_01,89239103.0213,0.0,89239103.0213,120000000.0,0.7437
2022-08-18,T08,BUY_MUN_01,0.0,267217577.9796,267217577.9796,650000000.0,0.0
2022-08-19,T07,BUY_RJK_01,89239103.0213,0.0,89239103.0213,120000000.0,0.7437
2022-08-19,T08,BUY_MUN_01,0.0,266371538.7677,266371538.7677,650000000.0,0.0
2022-08-22,T07,BUY_RJK_01,89239103.0213,0.0,89239103.0213,120000000.0,0.7437
2022-08-22,T08,BUY_MUN_01,266516870.9156,0.0,266516870.9156,650000000.0,0.41
2022-08-23,T07,BUY_RJK_01,89239103.0213,0.0,89239103.0213,120000000.0,0.7437
2022-08-23,T08,BUY_MUN_01,266516870.9156,0.0,266516870.9156,650000000.0,0.41
2022-08-24,T07,BUY_RJK_01,89239103.0213,0.0,89239103.0213,120000000.0,0.7437
2022-08-24,T08,BUY_MUN_01,266516870.9156,0.0,266516870.9156,650000000.0,0.41
2022-08-25,T07,BUY_RJK_01,89239103.0213,0.0,89239103.0213,120000000.0,0.7437
2022-08-25,T08,BUY_MUN_01,266516870.9156,0.0,266516870.9156,650000000.0,0.41
2022-08-26,T07,BUY_RJK_01,89239103.0213,0.0,89239103.0213,120000000.0,0.7437
2022-08-26,T08,BUY_MUN_01,266516870.9156,0.0,266516870.9156,650000000.0,0.41
2022-08-26,T09,BUY_JNPT_01,0.0,202200000.0,202200000.0,560000000.0,0.0
2022-08-30,T07,BUY_RJK_01,89239103.0213,0.0,89239103.0213,120000000.0,0.7437
2022-08-30,T08,BUY_MUN_01,266516870.9156,0.0,266516870.9156,650000000.0,0.41
2022-08-30,T09,BUY_JNPT_01,151650000.0,50550000.0,202200000.0,560000000.0,0.2708
2022-08-31,T07,BUY_RJK_01,89239103.0213,0.0,89239103.0213,120000000.0,0.7437
2022-08-31,T08,BUY_MUN_01,266516870.9156,0.0,266516870.9156,650000000.0,0.41
2022-08-31,T09,BUY_JNPT_01,151650000.0,0.0,151650000.0,560000000.0,0.2708
2022-09-01,T07,BUY_RJK_01,89239103.0213,0.0,89239103.0213,120000000.0,0.7437
2022-09-01,T08,BUY_MUN_01,266516870.9156,0.0,266516870.9156,650000000.0,0.41
2022-09-01,T09,BUY_JNPT_01,151650000.0,0.0,151650000.0,560000000.0,0.2708
2022-09-02,T07,BUY_RJK_01,89239103.0213,0.0,89239103.0213,120000000.0,0.7437
2022-09-02,T08,BUY_MUN_01,266516870.9156,0.0,266516870.9156,650000000.0,0.41
2022-09-02,T09,BUY_JNPT_01,151650000.0,0.0,151650000.0,560000000.0,0.2708
2022-09-05,T07,BUY_RJK_01,89239103.0213,0.0,89239103.0213,120000000.0,0.7437
2022-09-05,T08,BUY_MUN_01,266516870.9156,0.0,266516870.9156,650000000.0,0.41
2022-09-05,T09,BUY_JNPT_01,151650000.0,0.0,151650000.0,560000000.0,0.2708
2022-09-06,T07,BUY_RJK_01,89239103.0213,0.0,89239103.0213,120000000.0,0.7437
2022-09-06,T08,BUY_MUN_01,266516870.9156,0.0,266516870.9156,650000000.0,0.41
2022-09-06,T09,BUY_JNPT_01,151650000.0,0.0,151650000.0,560000000.0,0.2708
2022-09-07,T07,BUY_RJK_01,89239103.0213,0.0,89239103.0213,120000000.0,0.7437
2022-09-07,T08,BUY_MUN_01,266516870.9156,0.0,266516870.9156,650000000.0,0.41
2022-09-07,T09,BUY_JNPT_01,151650000.0,0.0,151650000.0,560000000.0,0.2708
2022-09-08,T07,BUY_RJK_01,89239103.0213,0.0,89239103.0213,120000000.0,0.7437
2022-09-08,T08,BUY_MUN_01,266516870.9156,0.0,266516870.9156,650000000.0,0.41
2022-09-08,T09,BUY_JNPT_01,151650000.0,0.0,151650000.0,560000000.0,0.2708
2022-09-09,T07,BUY_RJK_01,89239103.0213,0.0,89239103.0213,120000000.0,0.7437
2022-09-09,T08,BUY_MUN_01,266516870.9156,0.0,266516870.9156,650000000.0,0.41
2022-09-09,T09,BUY_JNPT_01,151650000.0,0.0,151650000.0,560000000.0,0.2708
2022-09-12,T07,BUY_RJK_01,89239103.0213,0.0,89239103.0213,120000000.0,0.7437
2022-09-12,T08,BUY_MUN_01,266516870.9156,0.0,266516870.9156,650000000.0,0.41
2022-09-12,T09,BUY_JNPT_01,151650000.0,0.0,151650000.0,560000000.0,0.2708
2022-09-13,T07,BUY_RJK_01,89239103.0213,0.0,89239103.0213,120000000.0,0.7437
2022-09-13,T08,BUY_MUN_01,266516870.9156,0.0,266516870.9156,650000000.0,0.41
2022-09-13,T09,BUY_JNPT_01,151650000.0,0.0,151650000.0,560000000.0,0.2708
2022-09-14,T07,BUY_RJK_01,89239103.0213,0.0,89239103.0213,120000000.0,0.7437
2022-09-14,T08,BUY_MUN_01,266516870.9156,0.0,266516870.9156,650000000.0,0.41
2022-09-14,T09,BUY_JNPT_01,151650000.0,0.0,151650000.0,560000000.0,0.2708
2022-09-15,T07,BUY_RJK_01,89239103.0213,0.0,89239103.0213,120000000.0,0.7437
2022-09-15,T08,BUY_MUN_01,266516870.9156,0.0,266516870.9156,650000000.0,0.41
2022-09-15,T09,BUY_JNPT_01,151650000.0,0.0,151650000.0,560000000.0,0.2708
2022-09-16,T07,BUY_RJK_01,89239103.0213,0.0,89239103.0213,120000000.0,0.7437
2022-09-16,T08,BUY_MUN_01,266516870.9156,0.0,266516870.9156,650000000.0,0.41
2022-09-16,T09,BUY_JNPT_01,151650000.0,0.0,151650000.0,560000000.0,0.2708
2022-09-19,T07,BUY_RJK_01,89239103.0213,0.0,89239103.0213,120000000.0,0.7437
2022-09-19,T08,BUY_MUN_01,266516870.9156,0.0,266516870.9156,650000000.0,0.41
2022-09-19,T09,BUY_JNPT_01,151650000.0,0.0,151650000.0,560000000.0,0.2708
2022-09-20,T07,BUY_RJK_01,89239103.0213,0.0,89239103.0213,120000000.0,0.7437
2022-09-20,T08,BUY_MUN_01,266516870.9156,0.0,266516870.9156,650000000.0,0.41
2022-09-20,T09,BUY_JNPT_01,151650000.0,0.0,151650000.0,560000000.0,0.2708
2022-09-21,T07,BUY_RJK_01,89239103.0213,0.0,89239103.0213,120000000.0,0.7437
2022-09-21,T08,BUY_MUN_01,266516870.9156,0.0,266516870.9156,650000000.0,0.41
2022-09-21,T09,BUY_JNPT_01,151650000.0,0.0,151650000.0,560000000.0,0.2708
2022-09-22,T07,BUY_RJK_01,89239103.0213,0.0,89239103.0213,120000000.0,0.7437
2022-09-22,T08,BUY_MUN_01,266516870.9156,0.0,266516870.9156,650000000.0,0.41
2022-09-22,T09,BUY_JNPT_01,151650000.0,0.0,151650000.0,560000000.0,0.2708
2022-09-23,T07,BUY_RJK_01,89239103.0213,0.0,89239103.0213,120000000.0,0.7437
2022-09-23,T08,BUY_MUN_01,266516870.9156,0.0,266516870.9156,650000000.0,0.41
2022-09-23,T09,BUY_JNPT_01,151650000.0,0.0,151650000.0,560000000.0,0.2708
2022-09-26,T07,BUY_RJK_01,89239103.0213,0.0,89239103.0213,120000000.0,0.7437
2022-09-26,T08,BUY_MUN_01,266516870.9156,0.0,266516870.9156,650000000.0,0.41
2022-09-26,T09,BUY_JNPT_01,151650000.0,0.0,151650000.0,560000000.0,0.2708
2022-09-27,T07,BUY_RJK_01,89239103.0213,0.0,89239103.0213,120000000.0,0.7437
2022-09-27,T08,BUY_MUN_01,266516870.9156,0.0,266516870.9156,650000000.0,0.41
2022-09-27,T09,BUY_JNPT_01,151650000.0,0.0,151650000.0,560000000.0,0.2708
2022-09-28,T07,BUY_RJK_01,89239103.0213,0.0,89239103.0213,120000000.0,0.7437
2022-09-28,T08,BUY_MUN_01,266516870.9156,0.0,266516870.9156,650000000.0,0.41
2022-09-28,T09,BUY_JNPT_01,151650000.0,0.0,151650000.0,560000000.0,0.2708
2022-09-29,T07,BUY_RJK_01,89239103.0213,0.0,89239103.0213,120000000.0,0.7437
2022-09-29,T08,BUY_MUN_01,266516870.9156,0.0,266516870.9156,650000000.0,0.41
2022-09-29,T09,BUY_JNPT_01,151650000.0,0.0,151650000.0,560000000.0,0.2708
2022-09-30,T07,BUY_RJK_01,89239103.0213,0.0,89239103.0213,120000000.0,0.7437
2022-09-30,T08,BUY_MUN_01,266516870.9156,0.0,266516870.9156,650000000.0,0.41
2022-09-30,T09,BUY_JNPT_01,151650000.0,0.0,151650000.0,560000000.0,0.2708
2022-10-03,T07,BUY_RJK_01,89239103.0213,0.0,89239103.0213,120000000.0,0.7437
2022-10-03,T08,BUY_MUN_01,266516870.9156,0.0,266516870.9156,650000000.0,0.41
2022-10-03,T09,BUY_JNPT_01,151650000.0,0.0,151650000.0,560000000.0,0.2708
2022-10-04,T07,BUY_RJK_01,89239103.0213,0.0,89239103.0213,120000000.0,0.7437
2022-10-04,T08,BUY_MUN_01,266516870.9156,0.0,266516870.9156,650000000.0,0.41
2022-10-04,T09,BUY_JNPT_01,151650000.0,0.0,151650000.0,560000000.0,0.2708
2022-10-05,T07,BUY_RJK_01,89239103.0213,0.0,89239103.0213,120000000.0,0.7437
2022-10-05,T08,BUY_MUN_01,266516870.9156,0.0,266516870.9156,650000000.0,0.41
2022-10-05,T09,BUY_JNPT_01,151650000.0,0.0,151650000.0,560000000.0,0.2708
2022-10-06,T07,BUY_RJK_01,89239103.0213,0.0,89239103.0213,120000000.0,0.7437
2022-10-06,T08,BUY_MUN_01,266516870.9156,0.0,266516870.9156,650000000.0,0.41
2022-10-06,T09,BUY_JNPT_01,151650000.0,0.0,151650000.0,560000000.0,0.2708
2022-10-07,T07,BUY_RJK_01,89239103.0213,0.0,89239103.0213,120000000.0,0.7437
2022-10-07,T08,BUY_MUN_01,266516870.9156,0.0,266516870.9156,650000000.0,0.41
2022-10-07,T09,BUY_JNPT_01,151650000.0,0.0,151650000.0,560000000.0,0.2708
2022-10-10,T07,BUY_RJK_01,89239103.0213,0.0,89239103.0213,120000000.0,0.7437
