date,in_window,trade_id,leg_id,leg_type,instrument,lot_id,counterparty_id,currency,status,fixed_frac,pnl_class,qty_mt,lots,notional_usd,px_usd_t,px_inr_t,px_inr_kg,fx_rate_used,settle_date,mtm_ccy,mtm_inr,mtm_fixed_inr,mtm_floating_inr,realised_cum_inr,leg_cum_pnl_inr,leg_daily_pnl_inr,fixture_vs_market_inr,weakest_input_flag
2022-05-10,True,T06,INSURANCE:L2,INSURANCE,physical,L2,,USD,floating,0.0,PNL,650.0,0,0.0,,,,77.4893,2022-06-07,-1528.67,-118455.57,0.0,-118455.57,0.0,-118455.57,-118455.57,,ASSUMPTION
2022-05-10,True,T06,INVENTORY:L1,INVENTORY,physical,L1,,INR,fixed_unsettled,1.0,PNL,650.0,0,0.0,,172969.607,,77.2622,,112430244.54,112430244.54,112430244.54,0.0,0.0,112430244.54,112430244.54,,ASSUMPTION
2022-05-10,True,T06,INVENTORY:L2,INVENTORY,physical,L2,,INR,fixed_unsettled,1.0,PNL,650.0,0,0.0,,172969.607,,77.2622,,112430244.54,112430244.54,112430244.54,0.0,0.0,112430244.54,112430244.54,,ASSUMPTION
2022-05-10,True,T06,MCX:T06-MCX-1,MCX,mcx,,,INR,partially_fixed,1.0,PNL,0.0,-176,0.0,,,224.5043,77.2622,2022-05-20,0.0,0.0,0.0,0.0,-147242.74,-147242.74,-147242.74,,PROXY
2022-05-10,True,T06,PORT:L1,PORT,physical,L1,,INR,fixed_unsettled,1.0,PNL,0.0,0,0.0,,,,77.2622,2022-06-09,-1000000.0,-1000000.0,-1000000.0,0.0,0.0,-1000000.0,-1000000.0,,ASSUMPTION
2022-05-10,True,T06,PORT:L2,PORT,physical,L2,,INR,fixed_unsettled,1.0,PNL,0.0,0,0.0,,,,77.2622,2022-06-22,-1000000.0,-1000000.0,-1000000.0,0.0,0.0,-1000000.0,-1000000.0,,ASSUMPTION
2022-05-10,True,T06,PSIC:L1,PSIC,physical,L1,,USD,floating,0.0,PNL,0.0,0,0.0,,,,77.3839,2022-05-25,-1000.0,-77383.9,0.0,-77383.9,0.0,-77383.9,-77383.9,,ASSUMPTION
2022-05-10,True,T06,PSIC:L2,PSIC,physical,L2,,USD,floating,0.0,PNL,0.0,0,0.0,,,,77.4893,2022-06-07,-1000.0,-77489.3,0.0,-77489.3,0.0,-77489.3,-77489.3,,ASSUMPTION
2022-05-10,True,T06,PURCHASE:L1,PURCHASE,physical,L1,SUP_JEA_01,USD,fixed_unsettled,1.0,PNL,650.0,0,0.0,2138.0,,,77.4407,2022-06-01,-1389700.0,-107619287.06,-107619287.06,0.0,0.0,-107619287.06,-107619287.06,,SIM
2022-05-10,True,T06,PURCHASE:L2,PURCHASE,physical,L2,SUP_JEA_01,USD,fixed_unsettled,1.0,PNL,650.0,0,0.0,2138.0,,,77.546,2022-06-14,-1389700.0,-107765710.7,-107765710.7,0.0,0.0,-107765710.7,-107765710.7,,SIM
2022-05-11,True,T01,BILL_COMMISSION:L1,BILL_COMMISSION,physical,L1,,USD,settled,1.0,PNL,0.0,0,0.0,,,,75.335,2022-04-05,0.0,0.0,0.0,0.0,-177694.17,-177694.17,0.0,,DIRECT
2022-05-11,True,T01,BILL_COMMISSION:L2,BILL_COMMISSION,physical,L2,,USD,settled,1.0,PNL,0.0,0,0.0,,,,75.8794,2022-04-11,0.0,0.0,0.0,0.0,-178978.26,-178978.26,0.0,,DIRECT
2022-05-11,True,T01,BILL_COMMISSION:L3,BILL_COMMISSION,physical,L3,,USD,settled,1.0,PNL,0.0,0,0.0,,,,76.1298,2022-04-14,0.0,0.0,0.0,0.0,-179568.88,-179568.88,0.0,,DIRECT
2022-05-11,True,T01,DUTY:L1,DUTY,physical,L1,,INR,settled,1.0,PNL,840.0,0,0.0,,,,77.2231,2022-05-09,0.0,0.0,0.0,0.0,-4353562.71,-4353562.71,0.0,,DIRECT
2022-05-11,True,T01,DUTY:L2,DUTY,physical,L2,,INR,floating,0.0,PNL,840.0,0,0.0,,,,77.2231,2022-05-16,-4353562.71,-4353562.71,0.0,-4353562.71,0.0,-4353562.71,0.0,,DIRECT
2022-05-11,True,T01,DUTY:L3,DUTY,physical,L3,,INR,floating,0.0,PNL,840.0,0,0.0,,,,77.2231,2022-05-18,-4353562.71,-4353562.71,0.0,-4353562.71,0.0,-4353562.71,0.0,,DIRECT
2022-05-11,True,T01,FREIGHT:L1,FREIGHT,physical,L1,Meridian Box Lines NVOCC (SIM),USD,settled,1.0,PNL,840.0,0,0.0,1945.44,,,77.4141,2022-05-09,0.0,0.0,0.0,0.0,-6719543.88,-6719543.88,0.0,-693648.77,ASSUMPTION
2022-05-11,True,T01,FREIGHT:L2,FREIGHT,physical,L2,Meridian Box Lines NVOCC (SIM),USD,fixed_unsettled,1.0,PNL,840.0,0,0.0,1945.44,,,77.2636,2022-05-16,-86800.0,-6706476.2,-6706476.2,0.0,0.0,-6706476.2,4109.09,-693648.77,ASSUMPTION
2022-05-11,True,T01,FREIGHT:L3,FREIGHT,physical,L3,Meridian Box Lines NVOCC (SIM),USD,fixed_unsettled,1.0,PNL,840.0,0,0.0,1945.44,,,77.2716,2022-05-17,-86800.0,-6707178.32,-6707178.32,0.0,0.0,-6707178.32,4111.24,-693648.77,ASSUMPTION
2022-05-11,True,T01,FUNDING,FUNDING,funding,,,INR,settled,1.0,PNL,0.0,0,0.0,,,,77.2231,2022-05-11,0.0,0.0,0.0,0.0,-3814699.13,-3814699.13,-112551.02,,ASSUMPTION
2022-05-11,True,T01,FX:T01-FX-1,FX,fx_forward,,,INR,settled,1.0,PNL,0.0,0,1965600.0,,,,77.2231,2022-04-05,0.0,0.0,0.0,0.0,-3965578.06,-3965578.06,0.0,,PROXY
2022-05-11,True,T01,FX:T01-FX-2,FX,fx_forward,,,INR,settled,1.0,PNL,0.0,0,1965600.0,,,,77.2231,2022-04-11,0.0,0.0,0.0,0.0,-2980343.71,-2980343.71,0.0,,PROXY
2022-05-11,True,T01,FX:T01-FX-3,FX,fx_forward,,,INR,settled,1.0,PNL,0.0,0,1965600.0,,,,77.2231,2022-04-14,0.0,0.0,0.0,0.0,-2530572.74,-2530572.74,0.0,,PROXY
2022-05-11,True,T01,FX:T01-FX-4,FX,fx_forward,,,INR,floating,0.0,PNL,0.0,0,260400.0,,,,77.2231,2022-05-16,166623.59,166623.59,0.0,166623.59,0.0,166623.59,-12327.27,,PROXY
2022-05-11,True,T01,IGST:L1,IGST,physical,L1,,INR,fixed_unsettled,1.0,BS,0.0,0,0.0,,,,77.2231,2022-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,DIRECT
2022-05-11,True,T01,IGST:L2,IGST,physical,L2,,INR,floating,1.0,BS,0.0,0,0.0,,,,77.2231,2022-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,DIRECT
2022-05-11,True,T01,IGST:L3,IGST,physical,L3,,INR,floating,1.0,BS,0.0,0,0.0,,,,77.2231,2022-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,DIRECT
2022-05-11,True,T01,INSURANCE:L1,INSURANCE,physical,L1,,USD,settled,1.0,PNL,840.0,0,0.0,,,,75.7497,2022-03-29,0.0,0.0,0.0,0.0,-171015.55,-171015.55,0.0,,ASSUMPTION
2022-05-11,True,T01,INSURANCE:L2,INSURANCE,physical,L2,,USD,settled,1.0,PNL,840.0,0,0.0,,,,75.5275,2022-04-04,0.0,0.0,0.0,0.0,-170513.91,-170513.91,0.0,,ASSUMPTION
2022-05-11,True,T01,INSURANCE:L3,INSURANCE,physical,L3,,USD,settled,1.0,PNL,840.0,0,0.0,,,,75.9903,2022-04-07,0.0,0.0,0.0,0.0,-171558.74,-171558.74,0.0,,ASSUMPTION
2022-05-11,True,T01,LC_FEES,LC_FEES,physical,,,USD,settled,1.0,PNL,0.0,0,0.0,,,,76.5794,2022-03-14,0.0,0.0,0.0,0.0,-1061573.82,-1061573.82,0.0,,DIRECT
2022-05-11,True,T01,MCX:T01-MCX-1,MCX,mcx,,,INR,settled,1.0,PNL,0.0,-200,0.0,,,228.7968,77.2231,2022-04-20,0.0,0.0,0.0,0.0,26163965.81,26163965.81,0.0,,PROXY
2022-05-11,True,T01,MCX:T01-MCX-2,MCX,mcx,,,INR,settled,1.0,PNL,0.0,-100,0.0,,,228.7968,77.2231,2022-04-20,0.0,0.0,0.0,0.0,13081982.9,13081982.9,0.0,,PROXY
2022-05-11,True,T01,MCX:T01-MCX-3,MCX,mcx,,,INR,settled,1.0,PNL,0.0,-200,0.0,,,229.3903,77.2231,2022-04-25,0.0,0.0,0.0,0.0,11201434.28,11201434.28,0.0,,PROXY
2022-05-11,True,T01,MCX:T01-MCX-4,MCX,mcx,,,INR,settled,1.0,PNL,0.0,-100,0.0,,,229.3903,77.2231,2022-05-09,0.0,0.0,0.0,0.0,20432196.32,20432196.32,0.0,,PROXY
2022-05-11,True,T01,PORT:L1,PORT,physical,L1,,INR,fixed_unsettled,1.0,PNL,0.0,0,0.0,,,,77.2231,2022-05-18,-2226000.0,-2226000.0,-2226000.0,0.0,0.0,-2226000.0,0.0,,ASSUMPTION
2022-05-11,True,T01,PORT:L2,PORT,physical,L2,,INR,fixed_unsettled,1.0,PNL,0.0,0,0.0,,,,77.2231,2022-05-24,-2226000.0,-2226000.0,-2226000.0,0.0,0.0,-2226000.0,0.0,,ASSUMPTION
2022-05-11,True,T01,PORT:L3,PORT,physical,L3,,INR,fixed_unsettled,1.0,PNL,0.0,0,0.0,,,,77.2231,2022-05-27,-2226000.0,-2226000.0,-2226000.0,0.0,0.0,-2226000.0,0.0,,ASSUMPTION
2022-05-11,True,T01,PURCHASE:L1,PURCHASE,physical,L1,SUP_USEC_01,USD,settled,1.0,PNL,840.0,0,0.0,2340.0,,,75.335,2022-04-05,0.0,0.0,0.0,0.0,-148078476.0,-148078476.0,0.0,,SIM
2022-05-11,True,T01,PURCHASE:L2,PURCHASE,physical,L2,SUP_USEC_01,USD,settled,1.0,PNL,840.0,0,0.0,2340.0,,,75.8794,2022-04-11,0.0,0.0,0.0,0.0,-149148548.64,-149148548.64,0.0,,SIM
2022-05-11,True,T01,PURCHASE:L3,PURCHASE,physical,L3,SUP_USEC_01,USD,settled,1.0,PNL,840.0,0,0.0,2340.0,,,76.1298,2022-04-14,0.0,0.0,0.0,0.0,-149640734.88,-149640734.88,0.0,,SIM
2022-05-11,True,T01,SALE:S1,SALE,physical,,BUY_MUN_01,INR,floating,1.0,PNL,3360.0,0,0.0,,201500.0,,77.2231,2022-06-23,338520000.0,338520000.0,0.0,338520000.0,0.0,338520000.0,0.0,,SIM
2022-05-11,True,T01,SALE:S2,SALE,physical,,BUY_RJK_01,INR,floating,1.0,PNL,1680.0,0,0.0,,181500.0,,77.2231,2022-05-27,152460000.0,152460000.0,0.0,152460000.0,0.0,152460000.0,0.0,,SIM
2022-05-11,True,T02,BILL_COMMISSION:L1,BILL_COMMISSION,physical,L1,,USD,floating,0.0,PNL,0.0,0,0.0,,,,77.6594,2022-07-04,-1490.28,-115734.2,0.0,-115734.2,0.0,-115734.2,72.36,,DIRECT
2022-05-11,True,T02,BILL_COMMISSION:L2,BILL_COMMISSION,physical,L2,,USD,floating,0.0,PNL,0.0,0,0.0,,,,77.724,2022-07-12,-1399.51,-108775.42,0.0,-108775.42,0.0,-108775.42,68.23,,DIRECT
2022-05-11,True,T02,DUTY:L1,DUTY,physical,L1,,INR,partially_fixed,0.840304,PNL,600.0,0,0.0,,,,77.2231,2022-06-09,525279.47,525279.47,0.0,525279.47,-2763974.38,-2238694.91,-34263.45,,DIRECT
2022-05-11,True,T02,DUTY:L2,DUTY,physical,L2,,INR,partially_fixed,0.879111,PNL,600.0,0,0.0,,,,77.2231,2022-06-09,356931.98,356931.98,0.0,356931.98,-2595626.89,-2238694.91,-34263.45,,DIRECT
2022-05-11,True,T02,FUNDING,FUNDING,funding,,,INR,settled,1.0,PNL,0.0,0,0.0,,,,77.2231,2022-05-11,0.0,0.0,0.0,0.0,-453360.68,-453360.68,-19196.69,,ASSUMPTION
2022-05-11,True,T02,FX:T02-FX-1,FX,fx_forward,,,INR,floating,0.0,PNL,0.0,0,1241900.0,,,,77.2231,2022-07-04,2010433.44,2010433.44,0.0,2010433.44,0.0,2010433.44,-60301.81,,PROXY
2022-05-11,True,T02,FX:T02-FX-2,FX,fx_forward,,,INR,floating,0.0,PNL,0.0,0,1166000.0,,,,77.2231,2022-07-12,985667.24,985667.24,0.0,985667.24,0.0,985667.24,-56848.79,,PROXY
2022-05-11,True,T02,IGST:L1,IGST,physical,L1,,INR,fixed_unsettled,1.0,BS,0.0,0,0.0,,,,77.2231,2022-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,DIRECT
2022-05-11,True,T02,IGST:L2,IGST,physical,L2,,INR,fixed_unsettled,1.0,BS,0.0,0,0.0,,,,77.2231,2022-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,DIRECT
2022-05-11,True,T02,INSURANCE:L1,INSURANCE,physical,L1,,USD,settled,1.0,PNL,600.0,0,0.0,,,,75.335,2022-04-05,0.0,0.0,0.0,0.0,-108330.84,-108330.84,0.0,,ASSUMPTION
2022-05-11,True,T02,INSURANCE:L2,INSURANCE,physical,L2,,USD,settled,1.0,PNL,600.0,0,0.0,,,,76.1851,2022-04-13,0.0,0.0,0.0,0.0,-102880.63,-102880.63,0.0,,ASSUMPTION
2022-05-11,True,T02,LC_FEES,LC_FEES,physical,,,USD,settled,1.0,PNL,0.0,0,0.0,,,,76.267,2022-03-21,0.0,0.0,0.0,0.0,-361649.58,-361649.58,0.0,,DIRECT
2022-05-11,True,T02,LC_USANCE_FEE:L1,LC_USANCE_FEE,physical,L1,,USD,settled,1.0,PNL,0.0,0,0.0,,,,76.1702,2022-04-12,0.0,0.0,0.0,0.0,-198650.94,-198650.94,0.0,,DIRECT
2022-05-11,True,T02,LC_USANCE_FEE:L2,LC_USANCE_FEE,physical,L2,,USD,settled,1.0,PNL,0.0,0,0.0,,,,76.3018,2022-04-20,0.0,0.0,0.0,0.0,-186873.87,-186873.87,0.0,,DIRECT
2022-05-11,True,T02,MCX:T02-MCX-1,MCX,mcx,,,INR,settled,1.0,PNL,0.0,-74,0.0,,,228.7968,77.2231,2022-03-22,0.0,0.0,0.0,0.0,-1992703.33,-1992703.33,0.0,,PROXY
2022-05-11,True,T02,MCX:T02-MCX-2,MCX,mcx,,,INR,settled,1.0,PNL,0.0,-74,0.0,,,228.7968,77.2231,2022-04-20,0.0,0.0,0.0,0.0,9424096.05,9424096.05,0.0,,PROXY
2022-05-11,True,T02,MCX:T02-MCX-3,MCX,mcx,,,INR,settled,1.0,PNL,0.0,-74,0.0,,,229.3903,77.2231,2022-04-25,0.0,0.0,0.0,0.0,4144530.68,4144530.68,0.0,,PROXY
2022-05-11,True,T02,MCX:T02-MCX-4,MCX,mcx,,,INR,partially_fixed,1.0,PNL,0.0,145,0.0,,,229.3903,77.2231,2022-05-17,0.0,0.0,0.0,0.0,-20315202.23,-20315202.23,3542357.97,,PROXY
2022-05-11,True,T02,PORT:L1,PORT,physical,L1,,INR,settled,1.0,PNL,0.0,0,0.0,,,,77.2231,2022-04-20,0.0,0.0,0.0,0.0,-960000.0,-960000.0,0.0,,ASSUMPTION
2022-05-11,True,T02,PORT:L2,PORT,physical,L2,,INR,settled,1.0,PNL,0.0,0,0.0,,,,77.2231,2022-04-28,0.0,0.0,0.0,0.0,-960000.0,-960000.0,0.0,,ASSUMPTION
2022-05-11,True,T02,PSIC:L1,PSIC,physical,L1,,USD,settled,1.0,PNL,0.0,0,0.0,,,,75.335,2022-04-05,0.0,0.0,0.0,0.0,-72321.6,-72321.6,0.0,,ASSUMPTION
2022-05-11,True,T02,PSIC:L2,PSIC,physical,L2,,USD,settled,1.0,PNL,0.0,0,0.0,,,,76.1851,2022-04-13,0.0,0.0,0.0,0.0,-73137.7,-73137.7,0.0,,ASSUMPTION
2022-05-11,True,T02,PURCHASE:L1,PURCHASE,physical,L1,SUP_JEA_01,USD,partially_fixed,0.333333,PNL,1200.0,0,0.0,2178.77,,,77.6594,2022-07-04,-1058823.41,-82264583.48,-96445166.52,14180583.05,0.0,-82264583.48,-1204481.51,,DIRECT
2022-05-11,True,T02,PURCHASE:L2,PURCHASE,physical,L2,SUP_JEA_01,USD,partially_fixed,0.333333,PNL,1200.0,0,0.0,2046.066,,,77.724,2022-07-12,-1058823.41,-82324587.54,-90646180.56,8321593.02,0.0,-82324587.54,-1204296.08,,DIRECT
2022-05-11,True,T02,SALE:S1,SALE,physical,,BUY_JNPT_01,INR,fixed_unsettled,1.0,PNL,1200.0,0,0.0,,187996.0739,,77.2231,2022-05-30,225595288.67,225595288.67,225595288.67,0.0,0.0,225595288.67,0.0,,SIM
2022-05-11,True,T02,USANCE_INTEREST:L1,USANCE_INTEREST,physical,L1,,USD,fixed_unsettled,1.0,PNL,0.0,0,0.0,,,,77.6594,2022-07-04,-6953.7,-540020.6,-540020.6,0.0,0.0,-540020.6,337.64,,PROXY
2022-05-11,True,T02,USANCE_INTEREST:L2,USANCE_INTEREST,physical,L2,,USD,fixed_unsettled,1.0,PNL,0.0,0,0.0,,,,77.724,2022-07-12,-6760.21,-525430.59,-525430.59,0.0,0.0,-525430.59,329.6,,PROXY
2022-05-11,True,T03,BILL_COMMISSION:L1,BILL_COMMISSION,physical,L1,,USD,settled,1.0,PNL,0.0,0,0.0,,,,76.3018,2022-04-20,0.0,0.0,0.0,0.0,-135695.12,-135695.12,0.0,,DIRECT
2022-05-11,True,T03,BILL_COMMISSION:L2,BILL_COMMISSION,physical,L2,,USD,settled,1.0,PNL,0.0,0,0.0,,,,76.5066,2022-04-29,0.0,0.0,0.0,0.0,-136059.34,-136059.34,0.0,,DIRECT
2022-05-11,True,T03,DUTY:L1,DUTY,physical,L1,,INR,settled,1.0,PNL,600.0,0,0.0,,,,77.2231,2022-04-19,0.0,0.0,0.0,0.0,-3133426.98,-3133426.98,0.0,,DIRECT
2022-05-11,True,T03,DUTY:L2,DUTY,physical,L2,,INR,settled,1.0,PNL,600.0,0,0.0,,,,77.2231,2022-04-28,0.0,0.0,0.0,0.0,-3147706.92,-3147706.92,0.0,,DIRECT
2022-05-11,True,T03,FUNDING,FUNDING,funding,,,INR,settled,1.0,PNL,0.0,0,0.0,,,,77.2231,2022-05-11,0.0,0.0,0.0,0.0,-1189526.29,-1189526.29,-66413.91,,ASSUMPTION
2022-05-11,True,T03,FX:T03-FX-1,FX,fx_forward,,,INR,settled,1.0,PNL,0.0,0,1482000.0,,,,77.2231,2022-04-20,0.0,0.0,0.0,0.0,-634531.72,-634531.72,0.0,,PROXY
2022-05-11,True,T03,FX:T03-FX-2,FX,fx_forward,,,INR,settled,1.0,PNL,0.0,0,1482000.0,,,,77.2231,2022-04-29,0.0,0.0,0.0,0.0,-422269.11,-422269.11,0.0,,PROXY
2022-05-11,True,T03,IGST:L1,IGST,physical,L1,,INR,fixed_unsettled,1.0,BS,0.0,0,0.0,,,,77.2231,2022-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,DIRECT
2022-05-11,True,T03,IGST:L2,IGST,physical,L2,,INR,fixed_unsettled,1.0,BS,0.0,0,0.0,,,,77.2231,2022-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,DIRECT
2022-05-11,True,T03,INSURANCE:L1,INSURANCE,physical,L1,,USD,settled,1.0,PNL,600.0,0,0.0,,,,76.1851,2022-04-13,0.0,0.0,0.0,0.0,-124196.95,-124196.95,0.0,,ASSUMPTION
2022-05-11,True,T03,INSURANCE:L2,INSURANCE,physical,L2,,USD,settled,1.0,PNL,600.0,0,0.0,,,,76.4485,2022-04-22,0.0,0.0,0.0,0.0,-124626.34,-124626.34,0.0,,ASSUMPTION
2022-05-11,True,T03,LC_FEES,LC_FEES,physical,,,USD,settled,1.0,PNL,0.0,0,0.0,,,,75.8404,2022-03-30,0.0,0.0,0.0,0.0,-377648.79,-377648.79,0.0,,DIRECT
2022-05-11,True,T03,MCX:T03-MCX-1,MCX,mcx,,,INR,settled,1.0,PNL,0.0,-143,0.0,,,228.7968,77.2231,2022-04-20,0.0,0.0,0.0,0.0,19632141.0,19632141.0,0.0,,PROXY
2022-05-11,True,T03,MCX:T03-MCX-2,MCX,mcx,,,INR,settled,1.0,PNL,0.0,-143,0.0,,,229.3903,77.2231,2022-04-26,0.0,0.0,0.0,0.0,7381494.11,7381494.11,0.0,,PROXY
2022-05-11,True,T03,PORT:L1,PORT,physical,L1,,INR,settled,1.0,PNL,0.0,0,0.0,,,,77.2231,2022-04-28,0.0,0.0,0.0,0.0,-1200000.0,-1200000.0,0.0,,ASSUMPTION
2022-05-11,True,T03,PORT:L2,PORT,physical,L2,,INR,settled,1.0,PNL,0.0,0,0.0,,,,77.2231,2022-05-09,0.0,0.0,0.0,0.0,-1200000.0,-1200000.0,0.0,,ASSUMPTION
2022-05-11,True,T03,PSIC:L1,PSIC,physical,L1,,USD,settled,1.0,PNL,0.0,0,0.0,,,,76.1851,2022-04-13,0.0,0.0,0.0,0.0,-91422.12,-91422.12,0.0,,ASSUMPTION
2022-05-11,True,T03,PSIC:L2,PSIC,physical,L2,,USD,settled,1.0,PNL,0.0,0,0.0,,,,76.4485,2022-04-22,0.0,0.0,0.0,0.0,-91738.2,-91738.2,0.0,,ASSUMPTION
2022-05-11,True,T03,PURCHASE:L1,PURCHASE,physical,L1,SUP_JEA_01,USD,settled,1.0,PNL,600.0,0,0.0,2470.0,,,76.3018,2022-04-20,0.0,0.0,0.0,0.0,-113079267.6,-113079267.6,0.0,,SIM
2022-05-11,True,T03,PURCHASE:L2,PURCHASE,physical,L2,SUP_JEA_01,USD,settled,1.0,PNL,600.0,0,0.0,2470.0,,,76.5066,2022-04-29,0.0,0.0,0.0,0.0,-113382781.2,-113382781.2,0.0,,SIM
2022-05-11,True,T03,SALE:S1,SALE,physical,,BUY_JNPT_01,INR,fixed_unsettled,1.0,PNL,1200.0,0,0.0,,201250.0,,77.2231,2022-06-08,241500000.0,241500000.0,241500000.0,0.0,0.0,241500000.0,0.0,,SIM
2022-05-11,True,T04,BILL_COMMISSION:L1,BILL_COMMISSION,physical,L1,,USD,settled,1.0,PNL,0.0,0,0.0,,,,76.3493,2022-05-04,0.0,0.0,0.0,0.0,-139105.37,-139105.37,0.0,,DIRECT
2022-05-11,True,T04,BILL_COMMISSION:L2,BILL_COMMISSION,physical,L2,,USD,settled,1.0,PNL,0.0,0,0.0,,,,77.2231,2022-05-11,0.0,0.0,0.0,0.0,-140697.4,-140697.4,86.03,,DIRECT
2022-05-11,True,T04,DUTY:L1,DUTY,physical,L1,,INR,floating,0.0,PNL,630.0,0,0.0,,,,77.2231,2022-06-07,-3348217.24,-3348217.24,0.0,-3348217.24,0.0,-3348217.24,0.0,,DIRECT
2022-05-11,True,T04,DUTY:L2,DUTY,physical,L2,,INR,floating,0.0,PNL,630.0,0,0.0,,,,77.2231,2022-06-14,-3348217.24,-3348217.24,0.0,-3348217.24,0.0,-3348217.24,0.0,,DIRECT
2022-05-11,True,T04,FREIGHT:L1,FREIGHT,physical,L1,Konkan Freight Services (SIM),USD,settled,1.0,PNL,630.0,0,0.0,1945.44,,,76.6045,2022-04-27,0.0,0.0,0.0,0.0,-4607760.68,-4607760.68,0.0,-137982.24,ASSUMPTION
2022-05-11,True,T04,FREIGHT:L2,FREIGHT,physical,L2,Konkan Freight Services (SIM),USD,settled,1.0,PNL,630.0,0,0.0,1945.44,,,76.3493,2022-05-04,0.0,0.0,0.0,0.0,-4592410.39,-4592410.39,0.0,-137982.24,ASSUMPTION
2022-05-11,True,T04,FUNDING,FUNDING,funding,,,INR,settled,1.0,PNL,0.0,0,0.0,,,,77.2231,2022-05-11,0.0,0.0,0.0,0.0,-249438.14,-249438.14,-28821.94,,ASSUMPTION
2022-05-11,True,T04,FX:T04-FX-1,FX,fx_forward,,,INR,settled,1.0,PNL,0.0,0,1518300.0,,,,77.2231,2022-05-04,0.0,0.0,0.0,0.0,342822.32,342822.32,0.0,,PROXY
2022-05-11,True,T04,FX:T04-FX-2,FX,fx_forward,,,INR,settled,1.0,PNL,0.0,0,1518300.0,,,,77.2231,2022-05-11,0.0,0.0,0.0,0.0,1597931.28,1597931.28,-71688.17,,PROXY
2022-05-11,True,T04,FX:T04-FX-3,FX,fx_forward,,,INR,settled,1.0,PNL,0.0,0,120300.0,,,,77.2231,2022-05-04,0.0,0.0,0.0,0.0,-1352.14,-1352.14,0.0,,PROXY
2022-05-11,True,T04,IGST:L1,IGST,physical,L1,,INR,floating,1.0,BS,0.0,0,0.0,,,,77.2231,2022-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,DIRECT
2022-05-11,True,T04,IGST:L2,IGST,physical,L2,,INR,floating,1.0,BS,0.0,0,0.0,,,,77.2231,2022-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,DIRECT
2022-05-11,True,T04,INSURANCE:L1,INSURANCE,physical,L1,,USD,settled,1.0,PNL,630.0,0,0.0,,,,76.6045,2022-04-27,0.0,0.0,0.0,0.0,-133008.01,-133008.01,0.0,,ASSUMPTION
2022-05-11,True,T04,INSURANCE:L2,INSURANCE,physical,L2,,USD,settled,1.0,PNL,630.0,0,0.0,,,,76.3493,2022-05-04,0.0,0.0,0.0,0.0,-132564.91,-132564.91,0.0,,ASSUMPTION
2022-05-11,True,T04,INVENTORY:L1,INVENTORY,physical,L1,,INR,fixed_unsettled,1.0,PNL,630.0,0,0.0,,177890.9558,,77.2231,,112071302.13,112071302.13,112071302.13,0.0,0.0,112071302.13,2475065.4,,ASSUMPTION
2022-05-11,True,T04,INVENTORY:L2,INVENTORY,physical,L2,,INR,fixed_unsettled,1.0,PNL,630.0,0,0.0,,177890.9558,,77.2231,,112071302.13,112071302.13,112071302.13,0.0,0.0,112071302.13,2475065.4,,ASSUMPTION
2022-05-11,True,T04,LC_FEES,LC_FEES,physical,,,USD,settled,1.0,PNL,0.0,0,0.0,,,,76.1702,2022-04-12,0.0,0.0,0.0,0.0,-407085.24,-407085.24,0.0,,DIRECT
2022-05-11,True,T04,MCX:T04-MCX-1,MCX,mcx,,,INR,settled,1.0,PNL,0.0,-87,0.0,,,228.7968,77.2231,2022-04-20,0.0,0.0,0.0,0.0,6586977.7,6586977.7,0.0,,PROXY
2022-05-11,True,T04,MCX:T04-MCX-2,MCX,mcx,,,INR,partially_fixed,1.0,PNL,0.0,-87,0.0,,,229.3903,77.2231,2022-05-20,0.0,0.0,0.0,0.0,17061745.25,17061745.25,-2125414.78,,PROXY
2022-05-11,True,T04,PORT:L1,PORT,physical,L1,,INR,fixed_unsettled,1.0,PNL,0.0,0,0.0,,,,77.2231,2022-06-16,-1669500.0,-1669500.0,-1669500.0,0.0,0.0,-1669500.0,0.0,,ASSUMPTION
2022-05-11,True,T04,PORT:L2,PORT,physical,L2,,INR,fixed_unsettled,1.0,PNL,0.0,0,0.0,,,,77.2231,2022-06-23,-1669500.0,-1669500.0,-1669500.0,0.0,0.0,-1669500.0,0.0,,ASSUMPTION
2022-05-11,True,T04,PURCHASE:L1,PURCHASE,physical,L1,SUP_USEC_02,USD,settled,1.0,PNL,630.0,0,0.0,2410.0,,,76.3493,2022-05-04,0.0,0.0,0.0,0.0,-115921142.19,-115921142.19,0.0,,SIM
2022-05-11,True,T04,PURCHASE:L2,PURCHASE,physical,L2,SUP_USEC_02,USD,settled,1.0,PNL,630.0,0,0.0,2410.0,,,77.2231,2022-05-11,0.0,0.0,0.0,0.0,-117247832.73,-117247832.73,71688.17,,SIM
