date,buyer_id,exposure_inr,receivable_inr,presettlement_inr,contracted_inr,credit_limit_inr,utilisation_frac,utilisation_incl_presettlement_frac,breach
2022-08-10,BUY_MUN_01,0.0,0.0,275291720.8807,275291720.8807,650000000.0,0.0,0.4235,False
2022-08-10,BUY_RJK_01,89239103.0213,89239103.0213,219287250.0,308526353.0212,120000000.0,0.7437,2.5711,False
2022-08-11,BUY_MUN_01,0.0,0.0,279914578.9041,279914578.9041,650000000.0,0.0,0.4306,False
2022-08-11,BUY_RJK_01,89239103.0213,89239103.0213,219287250.0,308526353.0212,120000000.0,0.7437,2.5711,False
2022-08-12,BUY_MUN_01,0.0,0.0,277231610.7367,277231610.7367,650000000.0,0.0,0.4265,False
2022-08-12,BUY_RJK_01,89239103.0213,89239103.0213,0.0,89239103.0213,120000000.0,0.7437,0.7437,False
2022-08-15,BUY_MUN_01,0.0,0.0,269557616.92,269557616.92,650000000.0,0.0,0.4147,False
2022-08-15,BUY_RJK_01,89239103.0213,89239103.0213,0.0,89239103.0213,120000000.0,0.7437,0.7437,False
2022-08-16,BUY_MUN_01,0.0,0.0,268529776.8595,268529776.8595,650000000.0,0.0,0.4131,False
2022-08-16,BUY_RJK_01,89239103.0213,89239103.0213,0.0,89239103.0213,120000000.0,0.7437,0.7437,False
2022-08-17,BUY_MUN_01,0.0,0.0,267093429.3154,267093429.3154,650000000.0,0.0,0.4109,False
2022-08-17,BUY_RJK_01,89239103.0213,89239103.0213,0.0,89239103.0213,120000000.0,0.7437,0.7437,False
2022-08-18,BUY_MUN_01,0.0,0.0,267217577.9796,267217577.9796,650000000.0,0.0,0.4111,False
2022-08-18,BUY_RJK_01,89239103.0213,89239103.0213,0.0,89239103.0213,120000000.0,0.7437,0.7437,False
2022-08-19,BUY_MUN_01,0.0,0.0,266371538.7677,266371538.7677,650000000.0,0.0,0.4098,False
2022-08-19,BUY_RJK_01,89239103.0213,89239103.0213,0.0,89239103.0213,120000000.0,0.7437,0.7437,False
2022-08-22,BUY_MUN_01,266516870.9156,266516870.9156,0.0,266516870.9156,650000000.0,0.41,0.41,False
2022-08-22,BUY_RJK_01,89239103.0213,89239103.0213,0.0,89239103.0213,120000000.0,0.7437,0.7437,False
2022-08-23,BUY_MUN_01,266516870.9156,266516870.9156,0.0,266516870.9156,650000000.0,0.41,0.41,False
2022-08-23,BUY_RJK_01,89239103.0213,89239103.0213,0.0,89239103.0213,120000000.0,0.7437,0.7437,False
2022-08-24,BUY_MUN_01,266516870.9156,266516870.9156,0.0,266516870.9156,650000000.0,0.41,0.41,False
2022-08-24,BUY_RJK_01,89239103.0213,89239103.0213,0.0,89239103.0213,120000000.0,0.7437,0.7437,False
2022-08-25,BUY_MUN_01,266516870.9156,266516870.9156,0.0,266516870.9156,650000000.0,0.41,0.41,False
2022-08-25,BUY_RJK_01,89239103.0213,89239103.0213,0.0,89239103.0213,120000000.0,0.7437,0.7437,False
2022-08-26,BUY_JNPT_01,0.0,0.0,202200000.0,202200000.0,560000000.0,0.0,0.3611,False
2022-08-26,BUY_MUN_01,266516870.9156,266516870.9156,0.0,266516870.9156,650000000.0,0.41,0.41,False
2022-08-26,BUY_RJK_01,89239103.0213,89239103.0213,0.0,89239103.0213,120000000.0,0.7437,0.7437,False
2022-08-30,BUY_JNPT_01,151650000.0,151650000.0,50550000.0,202200000.0,560000000.0,0.2708,0.3611,False
2022-08-30,BUY_MUN_01,266516870.9156,266516870.9156,0.0,266516870.9156,650000000.0,0.41,0.41,False
2022-08-30,BUY_RJK_01,89239103.0213,89239103.0213,0.0,89239103.0213,120000000.0,0.7437,0.7437,False
2022-08-31,BUY_JNPT_01,151650000.0,151650000.0,0.0,151650000.0,560000000.0,0.2708,0.2708,False
2022-08-31,BUY_MUN_01,266516870.9156,266516870.9156,0.0,266516870.9156,650000000.0,0.41,0.41,False
2022-08-31,BUY_RJK_01,89239103.0213,89239103.0213,0.0,89239103.0213,120000000.0,0.7437,0.7437,False
2022-09-01,BUY_JNPT_01,151650000.0,151650000.0,0.0,151650000.0,560000000.0,0.2708,0.2708,False
2022-09-01,BUY_MUN_01,266516870.9156,266516870.9156,0.0,266516870.9156,650000000.0,0.41,0.41,False
2022-09-01,BUY_RJK_01,89239103.0213,89239103.0213,0.0,89239103.0213,120000000.0,0.7437,0.7437,False
2022-09-02,BUY_JNPT_01,151650000.0,151650000.0,0.0,151650000.0,560000000.0,0.2708,0.2708,False
2022-09-02,BUY_MUN_01,266516870.9156,266516870.9156,0.0,266516870.9156,650000000.0,0.41,0.41,False
2022-09-02,BUY_RJK_01,89239103.0213,89239103.0213,0.0,89239103.0213,120000000.0,0.7437,0.7437,False
2022-09-05,BUY_JNPT_01,151650000.0,151650000.0,0.0,151650000.0,560000000.0,0.2708,0.2708,False
2022-09-05,BUY_MUN_01,266516870.9156,266516870.9156,0.0,266516870.9156,650000000.0,0.41,0.41,False
2022-09-05,BUY_RJK_01,89239103.0213,89239103.0213,0.0,89239103.0213,120000000.0,0.7437,0.7437,False
2022-09-06,BUY_JNPT_01,151650000.0,151650000.0,0.0,151650000.0,560000000.0,0.2708,0.2708,False
2022-09-06,BUY_MUN_01,266516870.9156,266516870.9156,0.0,266516870.9156,650000000.0,0.41,0.41,False
2022-09-06,BUY_RJK_01,89239103.0213,89239103.0213,0.0,89239103.0213,120000000.0,0.7437,0.7437,False
2022-09-07,BUY_JNPT_01,151650000.0,151650000.0,0.0,151650000.0,560000000.0,0.2708,0.2708,False
2022-09-07,BUY_MUN_01,266516870.9156,266516870.9156,0.0,266516870.9156,650000000.0,0.41,0.41,False
2022-09-07,BUY_RJK_01,89239103.0213,89239103.0213,0.0,89239103.0213,120000000.0,0.7437,0.7437,False
2022-09-08,BUY_JNPT_01,151650000.0,151650000.0,0.0,151650000.0,560000000.0,0.2708,0.2708,False
2022-09-08,BUY_MUN_01,266516870.9156,266516870.9156,0.0,266516870.9156,650000000.0,0.41,0.41,False
2022-09-08,BUY_RJK_01,89239103.0213,89239103.0213,0.0,89239103.0213,120000000.0,0.7437,0.7437,False
2022-09-09,BUY_JNPT_01,151650000.0,151650000.0,0.0,151650000.0,560000000.0,0.2708,0.2708,False
2022-09-09,BUY_MUN_01,266516870.9156,266516870.9156,0.0,266516870.9156,650000000.0,0.41,0.41,False
2022-09-09,BUY_RJK_01,89239103.0213,89239103.0213,0.0,89239103.0213,120000000.0,0.7437,0.7437,False
2022-09-12,BUY_JNPT_01,151650000.0,151650000.0,0.0,151650000.0,560000000.0,0.2708,0.2708,False
2022-09-12,BUY_MUN_01,266516870.9156,266516870.9156,0.0,266516870.9156,650000000.0,0.41,0.41,False
2022-09-12,BUY_RJK_01,89239103.0213,89239103.0213,0.0,89239103.0213,120000000.0,0.7437,0.7437,False
2022-09-13,BUY_JNPT_01,151650000.0,151650000.0,0.0,151650000.0,560000000.0,0.2708,0.2708,False
2022-09-13,BUY_MUN_01,266516870.9156,266516870.9156,0.0,266516870.9156,650000000.0,0.41,0.41,False
2022-09-13,BUY_RJK_01,89239103.0213,89239103.0213,0.0,89239103.0213,120000000.0,0.7437,0.7437,False
2022-09-14,BUY_JNPT_01,151650000.0,151650000.0,0.0,151650000.0,560000000.0,0.2708,0.2708,False
2022-09-14,BUY_MUN_01,266516870.9156,266516870.9156,0.0,266516870.9156,650000000.0,0.41,0.41,False
2022-09-14,BUY_RJK_01,89239103.0213,89239103.0213,0.0,89239103.0213,120000000.0,0.7437,0.7437,False
2022-09-15,BUY_JNPT_01,151650000.0,151650000.0,0.0,151650000.0,560000000.0,0.2708,0.2708,False
2022-09-15,BUY_MUN_01,266516870.9156,266516870.9156,0.0,266516870.9156,650000000.0,0.41,0.41,False
2022-09-15,BUY_RJK_01,89239103.0213,89239103.0213,0.0,89239103.0213,120000000.0,0.7437,0.7437,False
2022-09-16,BUY_JNPT_01,151650000.0,151650000.0,0.0,151650000.0,560000000.0,0.2708,0.2708,False
2022-09-16,BUY_MUN_01,266516870.9156,266516870.9156,0.0,266516870.9156,650000000.0,0.41,0.41,False
2022-09-16,BUY_RJK_01,89239103.0213,89239103.0213,0.0,89239103.0213,120000000.0,0.7437,0.7437,False
2022-09-19,BUY_JNPT_01,151650000.0,151650000.0,0.0,151650000.0,560000000.0,0.2708,0.2708,False
2022-09-19,BUY_MUN_01,266516870.9156,266516870.9156,0.0,266516870.9156,650000000.0,0.41,0.41,False
2022-09-19,BUY_RJK_01,89239103.0213,89239103.0213,0.0,89239103.0213,120000000.0,0.7437,0.7437,False
2022-09-20,BUY_JNPT_01,151650000.0,151650000.0,0.0,151650000.0,560000000.0,0.2708,0.2708,False
2022-09-20,BUY_MUN_01,266516870.9156,266516870.9156,0.0,266516870.9156,650000000.0,0.41,0.41,False
2022-09-20,BUY_RJK_01,89239103.0213,89239103.0213,0.0,89239103.0213,120000000.0,0.7437,0.7437,False
2022-09-21,BUY_JNPT_01,151650000.0,151650000.0,0.0,151650000.0,560000000.0,0.2708,0.2708,False
2022-09-21,BUY_MUN_01,266516870.9156,266516870.9156,0.0,266516870.9156,650000000.0,0.41,0.41,False
2022-09-21,BUY_RJK_01,89239103.0213,89239103.0213,0.0,89239103.0213,120000000.0,0.7437,0.7437,False
2022-09-22,BUY_JNPT_01,151650000.0,151650000.0,0.0,151650000.0,560000000.0,0.2708,0.2708,False
2022-09-22,BUY_MUN_01,266516870.9156,266516870.9156,0.0,266516870.9156,650000000.0,0.41,0.41,False
2022-09-22,BUY_RJK_01,89239103.0213,89239103.0213,0.0,89239103.0213,120000000.0,0.7437,0.7437,False
2022-09-23,BUY_JNPT_01,151650000.0,151650000.0,0.0,151650000.0,560000000.0,0.2708,0.2708,False
2022-09-23,BUY_MUN_01,266516870.9156,266516870.9156,0.0,266516870.9156,650000000.0,0.41,0.41,False
2022-09-23,BUY_RJK_01,89239103.0213,89239103.0213,0.0,89239103.0213,120000000.0,0.7437,0.7437,False
2022-09-26,BUY_JNPT_01,151650000.0,151650000.0,0.0,151650000.0,560000000.0,0.2708,0.2708,False
2022-09-26,BUY_MUN_01,266516870.9156,266516870.9156,0.0,266516870.9156,650000000.0,0.41,0.41,False
2022-09-26,BUY_RJK_01,89239103.0213,89239103.0213,0.0,89239103.0213,120000000.0,0.7437,0.7437,False
2022-09-27,BUY_JNPT_01,151650000.0,151650000.0,0.0,151650000.0,560000000.0,0.2708,0.2708,False
2022-09-27,BUY_MUN_01,266516870.9156,266516870.9156,0.0,266516870.9156,650000000.0,0.41,0.41,False
2022-09-27,BUY_RJK_01,89239103.0213,89239103.0213,0.0,89239103.0213,120000000.0,0.7437,0.7437,False
2022-09-28,BUY_JNPT_01,151650000.0,151650000.0,0.0,151650000.0,560000000.0,0.2708,0.2708,False
2022-09-28,BUY_MUN_01,266516870.9156,266516870.9156,0.0,266516870.9156,650000000.0,0.41,0.41,False
2022-09-28,BUY_RJK_01,89239103.0213,89239103.0213,0.0,89239103.0213,120000000.0,0.7437,0.7437,False
2022-09-29,BUY_JNPT_01,151650000.0,151650000.0,0.0,151650000.0,560000000.0,0.2708,0.2708,False
2022-09-29,BUY_MUN_01,266516870.9156,266516870.9156,0.0,266516870.9156,650000000.0,0.41,0.41,False
2022-09-29,BUY_RJK_01,89239103.0213,89239103.0213,0.0,89239103.0213,120000000.0,0.7437,0.7437,False
2022-09-30,BUY_JNPT_01,151650000.0,151650000.0,0.0,151650000.0,560000000.0,0.2708,0.2708,False
2022-09-30,BUY_MUN_01,266516870.9156,266516870.9156,0.0,266516870.9156,650000000.0,0.41,0.41,False
2022-09-30,BUY_RJK_01,89239103.0213,89239103.0213,0.0,89239103.0213,120000000.0,0.7437,0.7437,False
2022-10-03,BUY_JNPT_01,151650000.0,151650000.0,0.0,151650000.0,560000000.0,0.2708,0.2708,False
2022-10-03,BUY_MUN_01,266516870.9156,266516870.9156,0.0,266516870.9156,650000000.0,0.41,0.41,False
2022-10-03,BUY_RJK_01,89239103.0213,89239103.0213,0.0,89239103.0213,120000000.0,0.7437,0.7437,False
2022-10-04,BUY_JNPT_01,151650000.0,151650000.0,0.0,151650000.0,560000000.0,0.2708,0.2708,False
2022-10-04,BUY_MUN_01,266516870.9156,266516870.9156,0.0,266516870.9156,650000000.0,0.41,0.41,False
2022-10-04,BUY_RJK_01,89239103.0213,89239103.0213,0.0,89239103.0213,120000000.0,0.7437,0.7437,False
2022-10-05,BUY_JNPT_01,151650000.0,151650000.0,0.0,151650000.0,560000000.0,0.2708,0.2708,False
2022-10-05,BUY_MUN_01,266516870.9156,266516870.9156,0.0,266516870.9156,650000000.0,0.41,0.41,False
2022-10-05,BUY_RJK_01,89239103.0213,89239103.0213,0.0,89239103.0213,120000000.0,0.7437,0.7437,False
2022-10-06,BUY_JNPT_01,151650000.0,151650000.0,0.0,151650000.0,560000000.0,0.2708,0.2708,False
2022-10-06,BUY_MUN_01,266516870.9156,266516870.9156,0.0,266516870.9156,650000000.0,0.41,0.41,False
2022-10-06,BUY_RJK_01,89239103.0213,89239103.0213,0.0,89239103.0213,120000000.0,0.7437,0.7437,False
2022-10-07,BUY_JNPT_01,151650000.0,151650000.0,0.0,151650000.0,560000000.0,0.2708,0.2708,False
2022-10-07,BUY_MUN_01,266516870.9156,266516870.9156,0.0,266516870.9156,650000000.0,0.41,0.41,False
2022-10-07,BUY_RJK_01,89239103.0213,89239103.0213,0.0,89239103.0213,120000000.0,0.7437,0.7437,False
2022-10-10,BUY_RJK_01,89239103.0213,89239103.0213,0.0,89239103.0213,120000000.0,0.7437,0.7437,False
