date,usdinr,usdinr_src,rbi_repo_pa,fed_funds_upper_pa,inr_rate_3m_pa,usd_rate_3m_pa,usd_rate_3m_filled,rates_src,fwd_premium_3m_pa,usdinr_fwd_1m,usdinr_fwd_3m
2018-08-14,69.9031,ECB_CROSS,0.065,0.02,0.067623,0.020515,False,USD:UST13W|INR:OECD_IR3TIB,0.046579,70.1806,70.7238
2018-08-15,69.9262,ECB_CROSS,0.065,0.02,0.067623,0.020416,False,USD:UST13W|INR:OECD_IR3TIB,0.04668,70.2044,70.749
2018-08-16,70.1909,ECB_CROSS,0.065,0.02,0.067623,0.020416,False,USD:UST13W|INR:OECD_IR3TIB,0.04668,70.4701,71.0167
2018-08-17,70.1602,ECB_CROSS,0.065,0.02,0.067623,0.020219,False,USD:UST13W|INR:OECD_IR3TIB,0.046881,70.4405,70.9893
2018-08-20,69.8249,ECB_CROSS,0.065,0.02,0.067623,0.020416,False,USD:UST13W|INR:OECD_IR3TIB,0.04668,70.1027,70.6464
2018-08-21,69.8152,ECB_CROSS,0.065,0.02,0.067623,0.020515,False,USD:UST13W|INR:OECD_IR3TIB,0.046579,70.0924,70.6349
2018-08-22,69.895,ECB_CROSS,0.065,0.02,0.067623,0.020614,False,USD:UST13W|INR:OECD_IR3TIB,0.046479,70.1718,70.7138
2018-08-23,70.111,ECB_CROSS,0.065,0.02,0.067623,0.020515,False,USD:UST13W|INR:OECD_IR3TIB,0.046579,70.3893,70.9341
2018-08-24,69.9098,ECB_CROSS,0.065,0.02,0.067623,0.020614,False,USD:UST13W|INR:OECD_IR3TIB,0.046479,70.1868,70.7288
2018-08-27,70.165,ECB_CROSS,0.065,0.02,0.067623,0.02091,False,USD:UST13W|INR:OECD_IR3TIB,0.046177,70.4412,70.9817
2018-08-28,70.108,ECB_CROSS,0.065,0.02,0.067623,0.021008,False,USD:UST13W|INR:OECD_IR3TIB,0.046076,70.3834,70.9222
2018-08-29,70.6179,ECB_CROSS,0.065,0.02,0.067623,0.021008,False,USD:UST13W|INR:OECD_IR3TIB,0.046076,70.8953,71.4381
2018-08-30,70.745,ECB_CROSS,0.065,0.02,0.067623,0.020811,False,USD:UST13W|INR:OECD_IR3TIB,0.046277,71.024,71.5702
2018-08-31,71.0021,ECB_CROSS,0.065,0.02,0.067623,0.020811,False,USD:UST13W|INR:OECD_IR3TIB,0.04628,71.2731,71.8213
2018-09-03,71.215,ECB_CROSS,0.065,0.02,0.070197,0.020811,True,USD:UST13W|INR:OECD_IR3TIB,0.04884,71.5019,72.0822
2018-09-04,71.5849,ECB_CROSS,0.065,0.02,0.070197,0.021008,False,USD:UST13W|INR:OECD_IR3TIB,0.048638,71.8721,72.453
2018-09-05,71.7523,ECB_CROSS,0.065,0.02,0.070197,0.021107,False,USD:UST13W|INR:OECD_IR3TIB,0.048538,72.0396,72.6206
2018-09-06,71.9593,ECB_CROSS,0.065,0.02,0.070197,0.021008,False,USD:UST13W|INR:OECD_IR3TIB,0.048638,72.248,72.8319
2018-09-07,71.7348,ECB_CROSS,0.065,0.02,0.070197,0.021107,False,USD:UST13W|INR:OECD_IR3TIB,0.048538,72.022,72.6029
2018-09-10,72.4548,ECB_CROSS,0.065,0.02,0.070197,0.021205,False,USD:UST13W|INR:OECD_IR3TIB,0.048437,72.7443,73.3298
2018-09-11,72.6598,ECB_CROSS,0.065,0.02,0.070197,0.021205,False,USD:UST13W|INR:OECD_IR3TIB,0.048437,72.9501,73.5373
2018-09-12,72.2231,ECB_CROSS,0.065,0.02,0.070197,0.021304,False,USD:UST13W|INR:OECD_IR3TIB,0.048336,72.5111,73.0935
2018-09-13,72.031,ECB_CROSS,0.065,0.02,0.070197,0.021205,False,USD:UST13W|INR:OECD_IR3TIB,0.048437,72.3188,72.9008
2018-09-14,71.8162,ECB_CROSS,0.065,0.02,0.070197,0.021304,False,USD:UST13W|INR:OECD_IR3TIB,0.048336,72.1026,72.6817
2018-09-17,72.5178,ECB_CROSS,0.065,0.02,0.070197,0.021403,False,USD:UST13W|INR:OECD_IR3TIB,0.048236,72.8063,73.3899
2018-09-18,72.9768,ECB_CROSS,0.065,0.02,0.070197,0.021403,False,USD:UST13W|INR:OECD_IR3TIB,0.048236,73.2672,73.8544
2018-09-19,72.3849,ECB_CROSS,0.065,0.02,0.070197,0.021304,False,USD:UST13W|INR:OECD_IR3TIB,0.048336,72.6735,73.2572
2018-09-20,72.0121,ECB_CROSS,0.065,0.02,0.070197,0.021403,False,USD:UST13W|INR:OECD_IR3TIB,0.048236,72.2986,72.8781
2018-09-21,72.1919,ECB_CROSS,0.065,0.02,0.070197,0.021501,False,USD:UST13W|INR:OECD_IR3TIB,0.048135,72.4786,73.0583
2018-09-24,72.6803,ECB_CROSS,0.065,0.02,0.070197,0.021896,False,USD:UST13W|INR:OECD_IR3TIB,0.047733,72.9665,73.5452
2018-09-25,72.6947,ECB_CROSS,0.065,0.02,0.070197,0.021797,False,USD:UST13W|INR:OECD_IR3TIB,0.047833,72.9815,73.5616
2018-09-26,72.6071,ECB_CROSS,0.065,0.02,0.070197,0.021699,False,USD:UST13W|INR:OECD_IR3TIB,0.047934,72.8942,73.4748
2018-09-27,72.5916,ECB_CROSS,0.065,0.0225,0.070197,0.021501,False,USD:UST13W|INR:OECD_IR3TIB,0.048135,72.8799,73.4628
2018-09-28,72.4914,ECB_CROSS,0.065,0.0225,0.070197,0.0216,False,USD:UST13W|INR:OECD_IR3TIB,0.048034,72.7786,73.3595
2018-10-01,72.9119,ECB_CROSS,0.065,0.0225,0.069885,0.021995,False,USD:UST13W|INR:OECD_IR3TIB,0.047319,73.206,73.7815
2018-10-02,73.3778,ECB_CROSS,0.065,0.0225,0.069885,0.021995,False,USD:UST13W|INR:OECD_IR3TIB,0.047319,73.6738,74.253
2018-10-03,73.3608,ECB_CROSS,0.065,0.0225,0.069885,0.021995,False,USD:UST13W|INR:OECD_IR3TIB,0.047319,73.6567,74.2357
2018-10-04,73.5768,ECB_CROSS,0.065,0.0225,0.069885,0.021896,False,USD:UST13W|INR:OECD_IR3TIB,0.04742,73.8742,74.4562
2018-10-05,73.7732,ECB_CROSS,0.065,0.0225,0.069885,0.021896,False,USD:UST13W|INR:OECD_IR3TIB,0.04742,74.0715,74.655
2018-10-08,74.0617,ECB_CROSS,0.065,0.0225,0.069885,0.021896,True,USD:UST13W|INR:OECD_IR3TIB,0.04742,74.3611,74.9469
2018-10-09,74.4066,ECB_CROSS,0.065,0.0225,0.069885,0.022192,False,USD:UST13W|INR:OECD_IR3TIB,0.047118,74.7055,75.2903
2018-10-10,74.2265,ECB_CROSS,0.065,0.0225,0.069885,0.022389,False,USD:UST13W|INR:OECD_IR3TIB,0.046917,74.5234,75.1043
2018-10-11,74.092,ECB_CROSS,0.065,0.0225,0.069885,0.02229,False,USD:UST13W|INR:OECD_IR3TIB,0.047017,74.389,74.9701
2018-10-12,73.5653,ECB_CROSS,0.065,0.0225,0.069885,0.022389,False,USD:UST13W|INR:OECD_IR3TIB,0.046917,73.8596,74.4353
2018-10-15,73.8049,ECB_CROSS,0.065,0.0225,0.069885,0.022784,False,USD:UST13W|INR:OECD_IR3TIB,0.046514,74.0976,74.6702
2018-10-16,73.4616,ECB_CROSS,0.065,0.0225,0.069885,0.022685,False,USD:UST13W|INR:OECD_IR3TIB,0.046615,73.7536,74.3248
2018-10-17,73.6266,ECB_CROSS,0.065,0.0225,0.069885,0.022784,False,USD:UST13W|INR:OECD_IR3TIB,0.046514,73.9186,74.4898
2018-10-18,73.6071,ECB_CROSS,0.065,0.0225,0.069885,0.022784,False,USD:UST13W|INR:OECD_IR3TIB,0.046514,73.899,74.4701
2018-10-19,73.3418,ECB_CROSS,0.065,0.0225,0.069885,0.022685,False,USD:UST13W|INR:OECD_IR3TIB,0.046615,73.6332,74.2035
2018-10-22,73.5566,ECB_CROSS,0.065,0.0225,0.069885,0.023178,False,USD:UST13W|INR:OECD_IR3TIB,0.046112,73.8458,74.4116
2018-10-23,73.5699,ECB_CROSS,0.065,0.0225,0.069885,0.023079,False,USD:UST13W|INR:OECD_IR3TIB,0.046213,73.8598,74.4268
2018-10-24,73.1631,ECB_CROSS,0.065,0.0225,0.069885,0.023079,False,USD:UST13W|INR:OECD_IR3TIB,0.046213,73.4514,74.0154
2018-10-25,73.2765,ECB_CROSS,0.065,0.0225,0.069885,0.023079,False,USD:UST13W|INR:OECD_IR3TIB,0.046213,73.5653,74.1301
2018-10-26,73.4597,ECB_CROSS,0.065,0.0225,0.069885,0.022882,False,USD:UST13W|INR:OECD_IR3TIB,0.046414,73.7504,74.3191
2018-10-29,73.4202,ECB_CROSS,0.065,0.0225,0.069885,0.023178,False,USD:UST13W|INR:OECD_IR3TIB,0.046112,73.7088,74.2735
2018-10-30,73.6265,ECB_CROSS,0.065,0.0225,0.069885,0.023079,False,USD:UST13W|INR:OECD_IR3TIB,0.046213,73.9166,74.4841
2018-10-31,73.9799,ECB_CROSS,0.065,0.0225,0.069885,0.023079,False,USD:UST13W|INR:OECD_IR3TIB,0.046213,74.2621,74.8417
2018-11-01,73.4486,ECB_CROSS,0.065,0.0225,0.068702,0.022784,False,USD:UST13W|INR:OECD_IR3TIB,0.045338,73.7234,74.288
2018-11-02,72.4433,ECB_CROSS,0.065,0.0225,0.068702,0.022882,False,USD:UST13W|INR:OECD_IR3TIB,0.045237,72.7137,73.2693
2018-11-05,73.08,ECB_CROSS,0.065,0.0225,0.068702,0.023375,False,USD:UST13W|INR:OECD_IR3TIB,0.044735,73.3498,73.9041
2018-11-06,72.9598,ECB_CROSS,0.065,0.0225,0.068702,0.023277,False,USD:UST13W|INR:OECD_IR3TIB,0.044835,73.2298,73.7844
2018-11-07,72.4993,ECB_CROSS,0.065,0.0225,0.068702,0.023375,False,USD:UST13W|INR:OECD_IR3TIB,0.044735,72.767,73.3168
2018-11-08,72.4085,ECB_CROSS,0.065,0.0225,0.068702,0.023178,False,USD:UST13W|INR:OECD_IR3TIB,0.044936,72.677,73.2286
2018-11-09,72.5048,ECB_CROSS,0.065,0.0225,0.068702,0.023277,False,USD:UST13W|INR:OECD_IR3TIB,0.044835,72.7731,73.3242
2018-11-12,72.89,ECB_CROSS,0.065,0.0225,0.068702,0.023277,True,USD:UST13W|INR:OECD_IR3TIB,0.044835,73.1597,73.7137
2018-11-13,72.6747,ECB_CROSS,0.065,0.0225,0.068702,0.023573,False,USD:UST13W|INR:OECD_IR3TIB,0.044534,72.9418,73.4905
2018-11-14,72.3035,ECB_CROSS,0.065,0.0225,0.068702,0.023474,False,USD:UST13W|INR:OECD_IR3TIB,0.044634,72.5698,73.1169
2018-11-15,71.977,ECB_CROSS,0.065,0.0225,0.068702,0.023375,False,USD:UST13W|INR:OECD_IR3TIB,0.044735,72.2427,72.7886
2018-11-16,71.8963,ECB_CROSS,0.065,0.0225,0.068702,0.023277,False,USD:UST13W|INR:OECD_IR3TIB,0.044835,72.1623,72.7088
2018-11-19,71.657,ECB_CROSS,0.065,0.0225,0.068702,0.023573,False,USD:UST13W|INR:OECD_IR3TIB,0.044534,71.9204,72.4614
2018-11-20,71.4911,ECB_CROSS,0.065,0.0225,0.068702,0.023573,False,USD:UST13W|INR:OECD_IR3TIB,0.044534,71.7539,72.2936
2018-11-21,71.3051,ECB_CROSS,0.065,0.0225,0.068702,0.02377,False,USD:UST13W|INR:OECD_IR3TIB,0.044333,71.566,72.1019
2018-11-22,70.6871,ECB_CROSS,0.065,0.0225,0.068702,0.02377,True,USD:UST13W|INR:OECD_IR3TIB,0.044333,70.9457,71.477
2018-11-23,70.6519,ECB_CROSS,0.065,0.0225,0.068702,0.02377,False,USD:UST13W|INR:OECD_IR3TIB,0.044333,70.9104,71.4414
2018-11-26,70.8778,ECB_CROSS,0.065,0.0225,0.068702,0.023868,False,USD:UST13W|INR:OECD_IR3TIB,0.044232,71.1366,71.6681
2018-11-27,70.7645,ECB_CROSS,0.065,0.0225,0.068702,0.02377,False,USD:UST13W|INR:OECD_IR3TIB,0.044333,71.0234,71.5552
2018-11-28,70.5805,ECB_CROSS,0.065,0.0225,0.068702,0.023671,False,USD:UST13W|INR:OECD_IR3TIB,0.044433,70.8393,71.3709
2018-11-29,69.849,ECB_CROSS,0.065,0.0225,0.068702,0.023375,False,USD:UST13W|INR:OECD_IR3TIB,0.044738,70.1068,70.628
2018-11-30,69.6201,ECB_CROSS,0.065,0.0225,0.068702,0.023375,False,USD:UST13W|INR:OECD_IR3TIB,0.044741,69.8771,70.3882
2018-12-03,70.4121,ECB_CROSS,0.065,0.0225,0.06667,0.023573,False,USD:UST13W|INR:OECD_IR3TIB,0.042519,70.6674,71.1503
2018-12-04,70.5338,ECB_CROSS,0.065,0.0225,0.06667,0.023967,False,USD:UST13W|INR:OECD_IR3TIB,0.042117,70.7871,71.2663
2018-12-05,70.5179,ECB_CROSS,0.065,0.0225,0.06667,0.023967,True,USD:UST13W|INR:OECD_IR3TIB,0.042117,70.7711,71.2502
2018-12-06,70.9145,ECB_CROSS,0.065,0.0225,0.06667,0.02377,False,USD:UST13W|INR:OECD_IR3TIB,0.042318,71.1703,71.6544
2018-12-07,70.802,ECB_CROSS,0.065,0.0225,0.06667,0.023671,False,USD:UST13W|INR:OECD_IR3TIB,0.042419,71.0581,71.5426
2018-12-10,72.41,ECB_CROSS,0.065,0.0225,0.06667,0.023868,False,USD:UST13W|INR:OECD_IR3TIB,0.042218,72.6706,73.1638
2018-12-11,71.9057,ECB_CROSS,0.065,0.0225,0.06667,0.023868,False,USD:UST13W|INR:OECD_IR3TIB,0.042218,72.1645,72.6542
2018-12-12,71.9989,ECB_CROSS,0.065,0.0225,0.06667,0.024066,False,USD:UST13W|INR:OECD_IR3TIB,0.042017,72.2569,72.7449
2018-12-13,71.6102,ECB_CROSS,0.065,0.0225,0.06667,0.023967,False,USD:UST13W|INR:OECD_IR3TIB,0.042117,71.8674,72.3539
2018-12-14,71.9761,ECB_CROSS,0.065,0.0225,0.06667,0.023868,False,USD:UST13W|INR:OECD_IR3TIB,0.042218,72.2352,72.7253
2018-12-17,71.6101,ECB_CROSS,0.065,0.0225,0.06667,0.02377,False,USD:UST13W|INR:OECD_IR3TIB,0.042318,71.8685,72.3573
2018-12-18,70.5397,ECB_CROSS,0.065,0.0225,0.06667,0.023573,False,USD:UST13W|INR:OECD_IR3TIB,0.042519,70.7954,71.2792
2018-12-19,70.2464,ECB_CROSS,0.065,0.0225,0.06667,0.023671,False,USD:UST13W|INR:OECD_IR3TIB,0.042419,70.5004,70.9811
2018-12-20,69.8184,ECB_CROSS,0.065,0.025,0.06667,0.023573,False,USD:UST13W|INR:OECD_IR3TIB,0.042519,70.0715,70.5503
2018-12-21,70.1244,ECB_CROSS,0.065,0.025,0.06667,0.023573,False,USD:UST13W|INR:OECD_IR3TIB,0.042519,70.3786,70.8596
2018-12-24,70.1429,ECB_CROSS,0.065,0.025,0.06667,0.024263,False,USD:UST13W|INR:OECD_IR3TIB,0.041816,70.393,70.8661
2018-12-27,70.2685,ECB_CROSS,0.065,0.025,0.06667,0.02377,False,USD:UST13W|INR:OECD_IR3TIB,0.042318,70.5221,71.0018
2018-12-28,70.0415,ECB_CROSS,0.065,0.025,0.06667,0.023671,False,USD:UST13W|INR:OECD_IR3TIB,0.042419,70.2948,70.7741
2018-12-31,69.633,ECB_CROSS,0.065,0.025,0.06667,0.024164,False,USD:UST13W|INR:OECD_IR3TIB,0.041917,69.8819,70.3527
2019-01-02,70.1812,ECB_CROSS,0.065,0.025,0.066358,0.023868,False,USD:UST13W|INR:OECD_IR3TIB,0.041908,70.432,70.9064
2019-01-03,70.1516,ECB_CROSS,0.065,0.025,0.066358,0.02377,False,USD:UST13W|INR:OECD_IR3TIB,0.042009,70.4028,70.8782
2019-01-04,69.6584,ECB_CROSS,0.065,0.025,0.066358,0.023868,False,USD:UST13W|INR:OECD_IR3TIB,0.041908,69.9073,70.3782
2019-01-07,69.6282,ECB_CROSS,0.065,0.025,0.066358,0.024263,False,USD:UST13W|INR:OECD_IR3TIB,0.041507,69.8747,70.3408
2019-01-08,70.1442,ECB_CROSS,0.065,0.025,0.066358,0.024263,False,USD:UST13W|INR:OECD_IR3TIB,0.041507,70.3925,70.8621
2019-01-09,70.3942,ECB_CROSS,0.065,0.025,0.066358,0.024164,False,USD:UST13W|INR:OECD_IR3TIB,0.041607,70.6439,71.1163
2019-01-10,70.3949,ECB_CROSS,0.065,0.025,0.066358,0.023967,False,USD:UST13W|INR:OECD_IR3TIB,0.041808,70.6458,71.1206
2019-01-11,70.5346,ECB_CROSS,0.065,0.025,0.066358,0.023967,False,USD:UST13W|INR:OECD_IR3TIB,0.041808,70.786,71.2617
2019-01-14,70.8289,ECB_CROSS,0.065,0.025,0.066358,0.024164,False,USD:UST13W|INR:OECD_IR3TIB,0.041607,71.0802,71.5556
2019-01-15,71.1056,ECB_CROSS,0.065,0.025,0.066358,0.024164,False,USD:UST13W|INR:OECD_IR3TIB,0.041607,71.3578,71.8351
2019-01-16,71.1261,ECB_CROSS,0.065,0.025,0.066358,0.023967,False,USD:UST13W|INR:OECD_IR3TIB,0.041808,71.3796,71.8593
2019-01-17,71.0569,ECB_CROSS,0.065,0.025,0.066358,0.023868,False,USD:UST13W|INR:OECD_IR3TIB,0.041908,71.3109,71.7912
2019-01-18,71.1169,ECB_CROSS,0.065,0.025,0.066358,0.02377,False,USD:UST13W|INR:OECD_IR3TIB,0.042009,71.3716,71.8536
2019-01-21,71.2317,ECB_CROSS,0.065,0.025,0.066358,0.02377,True,USD:UST13W|INR:OECD_IR3TIB,0.042009,71.4869,71.9696
2019-01-22,71.381,ECB_CROSS,0.065,0.025,0.066358,0.023967,False,USD:UST13W|INR:OECD_IR3TIB,0.041808,71.6355,72.1169
2019-01-23,71.306,ECB_CROSS,0.065,0.025,0.066358,0.02377,False,USD:UST13W|INR:OECD_IR3TIB,0.042009,71.5614,72.0446
2019-01-24,71.1189,ECB_CROSS,0.065,0.025,0.066358,0.023375,False,USD:UST13W|INR:OECD_IR3TIB,0.042411,71.3761,71.8627
2019-01-25,71.0682,ECB_CROSS,0.065,0.025,0.066358,0.023573,False,USD:UST13W|INR:OECD_IR3TIB,0.04221,71.324,71.8079
2019-01-28,71.1438,ECB_CROSS,0.065,0.025,0.066358,0.023868,False,USD:UST13W|INR:OECD_IR3TIB,0.041908,71.398,71.879
2019-01-29,71.1837,ECB_CROSS,0.065,0.025,0.066358,0.023868,False,USD:UST13W|INR:OECD_IR3TIB,0.041908,71.4298,71.9193
2019-01-30,71.1795,ECB_CROSS,0.065,0.025,0.066358,0.023868,False,USD:UST13W|INR:OECD_IR3TIB,0.041908,71.4174,71.915
2019-01-31,71.1055,ECB_CROSS,0.065,0.025,0.066358,0.02377,False,USD:UST13W|INR:OECD_IR3TIB,0.042012,71.3356,71.8339
2019-02-01,71.285,ECB_CROSS,0.065,0.025,0.06677,0.023671,False,USD:UST13W|INR:OECD_IR3TIB,0.042521,71.5184,72.0241
2019-02-04,71.8135,ECB_CROSS,0.065,0.025,0.06677,0.023868,False,USD:UST13W|INR:OECD_IR3TIB,0.04232,72.0475,72.5545
2019-02-05,71.6445,ECB_CROSS,0.065,0.025,0.06677,0.023868,False,USD:UST13W|INR:OECD_IR3TIB,0.04232,71.878,72.3838
2019-02-06,71.5758,ECB_CROSS,0.065,0.025,0.06677,0.023868,False,USD:UST13W|INR:OECD_IR3TIB,0.04232,71.8091,72.3144
2019-02-07,71.4725,ECB_CROSS,0.0625,0.025,0.06427,0.023868,False,USD:UST13W|INR:OECD_IR3TIB,0.039835,71.6917,72.1667
2019-02-08,71.2723,ECB_CROSS,0.0625,0.025,0.06427,0.023967,False,USD:UST13W|INR:OECD_IR3TIB,0.039734,71.4904,71.9628
2019-02-11,71.1363,ECB_CROSS,0.0625,0.025,0.06427,0.024164,False,USD:UST13W|INR:OECD_IR3TIB,0.039534,71.3529,71.822
2019-02-12,70.6454,ECB_CROSS,0.0625,0.025,0.06427,0.023967,False,USD:UST13W|INR:OECD_IR3TIB,0.039734,70.8616,71.3298
2019-02-13,70.8235,ECB_CROSS,0.0625,0.025,0.06427,0.024066,False,USD:UST13W|INR:OECD_IR3TIB,0.039634,71.0397,71.508
2019-02-14,71.1777,ECB_CROSS,0.0625,0.025,0.06427,0.023967,False,USD:UST13W|INR:OECD_IR3TIB,0.039734,71.3955,71.8673
2019-02-15,71.3686,ECB_CROSS,0.0625,0.025,0.06427,0.023967,False,USD:UST13W|INR:OECD_IR3TIB,0.039734,71.587,72.06
2019-02-18,71.4014,ECB_CROSS,0.0625,0.025,0.06427,0.023967,True,USD:UST13W|INR:OECD_IR3TIB,0.039734,71.6199,72.0932
2019-02-19,71.4525,ECB_CROSS,0.0625,0.025,0.06427,0.024263,False,USD:UST13W|INR:OECD_IR3TIB,0.039433,71.6696,72.1396
2019-02-20,71.1546,ECB_CROSS,0.0625,0.025,0.06427,0.024164,False,USD:UST13W|INR:OECD_IR3TIB,0.039534,71.3712,71.8405
2019-02-21,71.1146,ECB_CROSS,0.0625,0.025,0.06427,0.024164,False,USD:UST13W|INR:OECD_IR3TIB,0.039534,71.3311,71.8001
2019-02-22,71.1285,ECB_CROSS,0.0625,0.025,0.06427,0.024263,False,USD:UST13W|INR:OECD_IR3TIB,0.039433,71.3445,71.8124
2019-02-25,70.9216,ECB_CROSS,0.0625,0.025,0.06427,0.024362,False,USD:UST13W|INR:OECD_IR3TIB,0.039333,71.1365,71.6018
2019-02-26,71.1672,ECB_CROSS,0.0625,0.025,0.06427,0.024164,False,USD:UST13W|INR:OECD_IR3TIB,0.039534,71.3839,71.8532
2019-02-27,71.2792,ECB_CROSS,0.0625,0.025,0.06427,0.024164,False,USD:UST13W|INR:OECD_IR3TIB,0.039534,71.4963,71.9663
2019-02-28,70.858,ECB_CROSS,0.0625,0.025,0.06427,0.024164,False,USD:UST13W|INR:OECD_IR3TIB,0.039534,71.0738,71.5411
2019-03-01,70.8908,ECB_CROSS,0.0625,0.025,0.063563,0.024066,False,USD:UST13W|INR:OECD_IR3TIB,0.038924,71.1261,71.5863
2019-03-04,70.8856,ECB_CROSS,0.0625,0.025,0.063563,0.024362,False,USD:UST13W|INR:OECD_IR3TIB,0.038623,71.1191,71.5757
2019-03-05,70.5587,ECB_CROSS,0.0625,0.025,0.063563,0.024362,False,USD:UST13W|INR:OECD_IR3TIB,0.038623,70.7911,71.2456
2019-03-06,70.2627,ECB_CROSS,0.0625,0.025,0.063563,0.024362,False,USD:UST13W|INR:OECD_IR3TIB,0.038623,70.4941,70.9467
2019-03-07,69.9885,ECB_CROSS,0.0625,0.025,0.063563,0.024164,False,USD:UST13W|INR:OECD_IR3TIB,0.038823,70.2202,70.6733
2019-03-08,70.1595,ECB_CROSS,0.0625,0.025,0.063563,0.024263,False,USD:UST13W|INR:OECD_IR3TIB,0.038723,70.3912,70.8443
2019-03-11,69.8568,ECB_CROSS,0.0625,0.025,0.063563,0.024362,False,USD:UST13W|INR:OECD_IR3TIB,0.038623,70.0869,70.5369
2019-03-12,69.6386,ECB_CROSS,0.0625,0.025,0.063563,0.024362,False,USD:UST13W|INR:OECD_IR3TIB,0.038623,69.868,70.3165
2019-03-13,69.5939,ECB_CROSS,0.0625,0.025,0.063563,0.024164,False,USD:UST13W|INR:OECD_IR3TIB,0.038823,69.8243,70.2749
2019-03-14,69.4759,ECB_CROSS,0.0625,0.025,0.063563,0.024164,False,USD:UST13W|INR:OECD_IR3TIB,0.038823,69.7059,70.1557
2019-03-15,69.0432,ECB_CROSS,0.0625,0.025,0.063563,0.024164,False,USD:UST13W|INR:OECD_IR3TIB,0.038823,69.2717,69.7188
2019-03-18,68.5356,ECB_CROSS,0.0625,0.025,0.063563,0.024066,False,USD:UST13W|INR:OECD_IR3TIB,0.038924,68.763,69.2079
2019-03-19,68.9831,ECB_CROSS,0.0625,0.025,0.063563,0.024362,False,USD:UST13W|INR:OECD_IR3TIB,0.038623,69.2103,69.6546
2019-03-20,68.818,ECB_CROSS,0.0625,0.025,0.063563,0.02446,False,USD:UST13W|INR:OECD_IR3TIB,0.038522,69.0441,69.4862
2019-03-21,68.562,ECB_CROSS,0.0625,0.025,0.063563,0.024559,False,USD:UST13W|INR:OECD_IR3TIB,0.038422,68.7866,69.2259
2019-03-22,68.9772,ECB_CROSS,0.0625,0.025,0.063563,0.024263,False,USD:UST13W|INR:OECD_IR3TIB,0.038723,69.205,69.6504
2019-03-25,68.9148,ECB_CROSS,0.0625,0.025,0.063563,0.024362,False,USD:UST13W|INR:OECD_IR3TIB,0.038623,69.1418,69.5857
2019-03-26,68.865,ECB_CROSS,0.0625,0.025,0.063563,0.024362,False,USD:UST13W|INR:OECD_IR3TIB,0.038623,69.0919,69.5354
2019-03-27,69.1413,ECB_CROSS,0.0625,0.025,0.063563,0.024066,False,USD:UST13W|INR:OECD_IR3TIB,0.038924,69.3708,69.8196
2019-03-28,69.3319,ECB_CROSS,0.0625,0.025,0.063563,0.023967,False,USD:UST13W|INR:OECD_IR3TIB,0.039024,69.5626,70.0138
2019-03-29,69.1758,ECB_CROSS,0.0625,0.025,0.063563,0.023671,False,USD:UST13W|INR:OECD_IR3TIB,0.039325,69.4078,69.8615
2019-04-01,69.3205,ECB_CROSS,0.0625,0.025,0.065296,0.023967,False,USD:UST13W|INR:OECD_IR3TIB,0.040749,69.5536,70.0247
2019-04-02,68.7531,ECB_CROSS,0.0625,0.025,0.065296,0.023868,False,USD:UST13W|INR:OECD_IR3TIB,0.040849,68.9849,69.4533
2019-04-03,68.4252,ECB_CROSS,0.0625,0.025,0.065296,0.024066,False,USD:UST13W|INR:OECD_IR3TIB,0.040648,68.6548,69.1187
2019-04-04,69.1621,ECB_CROSS,0.06,0.025,0.062796,0.024066,False,USD:UST13W|INR:OECD_IR3TIB,0.038164,69.38,69.8202
2019-04-05,69.2486,ECB_CROSS,0.06,0.025,0.062796,0.024066,False,USD:UST13W|INR:OECD_IR3TIB,0.038164,69.4667,69.9075
2019-04-08,69.6439,ECB_CROSS,0.06,0.025,0.062796,0.023967,False,USD:UST13W|INR:OECD_IR3TIB,0.038264,69.8638,70.3083
2019-04-09,69.334,ECB_CROSS,0.06,0.025,0.062796,0.023868,False,USD:UST13W|INR:OECD_IR3TIB,0.038364,69.5536,69.9972
2019-04-10,69.1502,ECB_CROSS,0.06,0.025,0.062796,0.023967,False,USD:UST13W|INR:OECD_IR3TIB,0.038264,69.3685,69.8099
2019-04-11,68.968,ECB_CROSS,0.06,0.025,0.062796,0.023967,False,USD:UST13W|INR:OECD_IR3TIB,0.038264,69.1857,69.6259
2019-04-12,69.156,ECB_CROSS,0.06,0.025,0.062796,0.024066,False,USD:UST13W|INR:OECD_IR3TIB,0.038164,69.3738,69.814
2019-04-15,69.425,ECB_CROSS,0.06,0.025,0.062796,0.023967,False,USD:UST13W|INR:OECD_IR3TIB,0.038264,69.6442,70.0873
2019-04-16,69.5661,ECB_CROSS,0.06,0.025,0.062796,0.023967,False,USD:UST13W|INR:OECD_IR3TIB,0.038264,69.7858,70.2298
2019-04-17,69.4248,ECB_CROSS,0.06,0.025,0.062796,0.024066,False,USD:UST13W|INR:OECD_IR3TIB,0.038164,69.6435,70.0854
2019-04-18,69.3938,ECB_CROSS,0.06,0.025,0.062796,0.023868,False,USD:UST13W|INR:OECD_IR3TIB,0.038364,69.6135,70.0575
2019-04-23,69.6421,ECB_CROSS,0.06,0.025,0.062796,0.024164,False,USD:UST13W|INR:OECD_IR3TIB,0.038063,69.8608,70.3029
2019-04-24,69.8501,ECB_CROSS,0.06,0.025,0.062796,0.024066,False,USD:UST13W|INR:OECD_IR3TIB,0.038164,70.0701,70.5147
